domaincat_desc,prodn_practice_desc,agg_level_desc,class_desc,location_desc,asd_code,group_desc,freq_desc,Value,unit_desc,county_code,begin_code,zip_5,statisticcat_desc,week_ending,source_desc,state_fips_code,commodity_desc,country_name,watershed_desc,short_desc,CV (%),country_code,congr_district_code,watershed_code,state_alpha,county_ansi,year,load_time,util_practice_desc,state_ansi,reference_period_desc,asd_desc,domain_desc,sector_desc,state_name,end_code,region_desc,county_name
"CHEMICAL, FUNGICIDE: (TOTAL)",ALL PRODUCTION PRACTICES,STATE,ALL CLASSES,IOWA,,FIELD CROPS,ANNUAL,"438,000",LB,,00,,APPLICATIONS,,SURVEY,19,CORN,UNITED STATES,,"CORN - APPLICATIONS, MEASURED IN LB",,9000,,00000000,IA,,2016,2016-08-31 14:19:39.000,ALL UTILIZATION PRACTICES,19,YEAR,,"CHEMICAL, FUNGICIDE",ENVIRONMENTAL,IOWA,00,,
"CHEMICAL, FUNGICIDE: (TOTAL)",ALL PRODUCTION PRACTICES,STATE,ALL CLASSES,IOWA,,FIELD CROPS,ANNUAL,"296,000",LB,,00,,APPLICATIONS,,SURVEY,19,CORN,UNITED STATES,,"CORN - APPLICATIONS, MEASURED IN LB",,9000,,00000000,IA,,2014,2014-05-14 15:12:54.000,ALL UTILIZATION PRACTICES,19,YEAR,,"CHEMICAL, FUNGICIDE",ENVIRONMENTAL,IOWA,00,,
"CHEMICAL, FUNGICIDE: (TOTAL)",ALL PRODUCTION PRACTICES,STATE,ALL CLASSES,IOWA,,FIELD CROPS,ANNUAL,"149,000",LB,,00,,APPLICATIONS,,SURVEY,19,CORN,UNITED STATES,,"CORN - APPLICATIONS, MEASURED IN LB",,9000,,00000000,IA,,2010,2012-01-01 00:00:00.000,ALL UTILIZATION PRACTICES,19,YEAR,,"CHEMICAL, FUNGICIDE",ENVIRONMENTAL,IOWA,00,,
"CHEMICAL, FUNGICIDE: (TRIFLOXYSTROBIN = 129112)",ALL PRODUCTION PRACTICES,STATE,ALL CLASSES,IOWA,,FIELD CROPS,ANNUAL,"121,000",LB,,00,,APPLICATIONS,,SURVEY,19,CORN,UNITED STATES,,"CORN - APPLICATIONS, MEASURED IN LB",,9000,,00000000,IA,,2021,2021-05-13 15:00:30.000,ALL UTILIZATION PRACTICES,19,YEAR,,"CHEMICAL, FUNGICIDE",ENVIRONMENTAL,IOWA,00,,
"CHEMICAL, FUNGICIDE: (TRIFLOXYSTROBIN = 129112)",ALL PRODUCTION PRACTICES,STATE,ALL CLASSES,IOWA,,FIELD CROPS,ANNUAL,"100,000",LB,,00,,APPLICATIONS,,SURVEY,19,CORN,UNITED STATES,,"CORN - APPLICATIONS, MEASURED IN LB",,9000,,00000000,IA,,2018,2018-05-10 15:16:25.000,ALL UTILIZATION PRACTICES,19,YEAR,,"CHEMICAL, FUNGICIDE",ENVIRONMENTAL,IOWA,00,,
"CHEMICAL, FUNGICIDE: (TRIFLOXYSTROBIN = 129112)",ALL PRODUCTION PRACTICES,STATE,ALL CLASSES,IOWA,,FIELD CROPS,ANNUAL,                 (D),LB,,00,,APPLICATIONS,,SURVEY,19,CORN,UNITED STATES,,"CORN - APPLICATIONS, MEASURED IN LB",,9000,,00000000,IA,,2016,2016-08-31 14:19:39.000,ALL UTILIZATION PRACTICES,19,YEAR,,"CHEMICAL, FUNGICIDE",ENVIRONMENTAL,IOWA,00,,
"CHEMICAL, FUNGICIDE: (TRIFLOXYSTROBIN = 129112)",ALL PRODUCTION PRACTICES,STATE,ALL CLASSES,IOWA,,FIELD CROPS,ANNUAL,"23,000",LB,,00,,APPLICATIONS,,SURVEY,19,CORN,UNITED STATES,,"CORN - APPLICATIONS, MEASURED IN LB",,9000,,00000000,IA,,2014,2014-05-14 15:12:54.000,ALL UTILIZATION PRACTICES,19,YEAR,,"CHEMICAL, FUNGICIDE",ENVIRONMENTAL,IOWA,00,,
"CHEMICAL, FUNGICIDE: (TRIFLOXYSTROBIN = 129112)",ALL PRODUCTION PRACTICES,STATE,ALL CLASSES,IOWA,,FIELD CROPS,ANNUAL,                 (D),LB,,00,,APPLICATIONS,,SURVEY,19,CORN,UNITED STATES,,"CORN - APPLICATIONS, MEASURED IN LB",,9000,,00000000,IA,,2010,2012-01-01 00:00:00.000,ALL UTILIZATION PRACTICES,19,YEAR,,"CHEMICAL, FUNGICIDE",ENVIRONMENTAL,IOWA,00,,
"CHEMICAL, HERBICIDE: (2,4-D = 30001)",ALL PRODUCTION PRACTICES,STATE,ALL CLASSES,IOWA,,FIELD CROPS,ANNUAL,                 (D),LB,,00,,APPLICATIONS,,SURVEY,19,CORN,UNITED STATES,,"CORN - APPLICATIONS, MEASURED IN LB",,9000,,00000000,IA,,2010,2012-01-01 00:00:00.000,ALL UTILIZATION PRACTICES,19,YEAR,,"CHEMICAL, HERBICIDE",ENVIRONMENTAL,IOWA,00,,
"CHEMICAL, HERBICIDE: (2,4-D = 30001)",ALL PRODUCTION PRACTICES,STATE,ALL CLASSES,IOWA,,FIELD CROPS,ANNUAL,"154,000",LB,,00,,APPLICATIONS,,SURVEY,19,CORN,UNITED STATES,,"CORN - APPLICATIONS, MEASURED IN LB",,9000,,00000000,IA,,2003,2003-06-11 10:11:36.000,ALL UTILIZATION PRACTICES,19,YEAR,,"CHEMICAL, HERBICIDE",ENVIRONMENTAL,IOWA,00,,
"CHEMICAL, HERBICIDE: (2,4-D = 30001)",ALL PRODUCTION PRACTICES,STATE,ALL CLASSES,IOWA,,FIELD CROPS,ANNUAL,"244,000",LB,,00,,APPLICATIONS,,SURVEY,19,CORN,UNITED STATES,,"CORN - APPLICATIONS, MEASURED IN LB",,9000,,00000000,IA,,2002,2002-06-11 10:11:36.000,ALL UTILIZATION PRACTICES,19,YEAR,,"CHEMICAL, HERBICIDE",ENVIRONMENTAL,IOWA,00,,
"CHEMICAL, HERBICIDE: (2,4-D = 30001)",ALL PRODUCTION PRACTICES,STATE,ALL CLASSES,IOWA,,FIELD CROPS,ANNUAL,"122,000",LB,,00,,APPLICATIONS,,SURVEY,19,CORN,UNITED STATES,,"CORN - APPLICATIONS, MEASURED IN LB",,9000,,00000000,IA,,2001,2001-06-11 10:11:36.000,ALL UTILIZATION PRACTICES,19,YEAR,,"CHEMICAL, HERBICIDE",ENVIRONMENTAL,IOWA,00,,
"CHEMICAL, HERBICIDE: (2,4-D = 30001)",ALL PRODUCTION PRACTICES,STATE,ALL CLASSES,IOWA,,FIELD CROPS,ANNUAL,"414,000",LB,,00,,APPLICATIONS,,SURVEY,19,CORN,UNITED STATES,,"CORN - APPLICATIONS, MEASURED IN LB",,9000,,00000000,IA,,2000,2000-06-11 10:11:36.000,ALL UTILIZATION PRACTICES,19,YEAR,,"CHEMICAL, HERBICIDE",ENVIRONMENTAL,IOWA,00,,
"CHEMICAL, HERBICIDE: (2,4-D, 2-EHE = 30063)",ALL PRODUCTION PRACTICES,STATE,ALL CLASSES,IOWA,,FIELD CROPS,ANNUAL,                 (D),LB,,00,,APPLICATIONS,,SURVEY,19,CORN,UNITED STATES,,"CORN - APPLICATIONS, MEASURED IN LB",,9000,,00000000,IA,,2021,2021-05-13 15:00:30.000,ALL UTILIZATION PRACTICES,19,YEAR,,"CHEMICAL, HERBICIDE",ENVIRONMENTAL,IOWA,00,,
"CHEMICAL, HERBICIDE: (2,4-D, 2-EHE = 30063)",ALL PRODUCTION PRACTICES,STATE,ALL CLASSES,IOWA,,FIELD CROPS,ANNUAL,                 (D),LB,,00,,APPLICATIONS,,SURVEY,19,CORN,UNITED STATES,,"CORN - APPLICATIONS, MEASURED IN LB",,9000,,00000000,IA,,2018,2018-05-10 15:16:25.000,ALL UTILIZATION PRACTICES,19,YEAR,,"CHEMICAL, HERBICIDE",ENVIRONMENTAL,IOWA,00,,
"CHEMICAL, HERBICIDE: (2,4-D, 2-EHE = 30063)",ALL PRODUCTION PRACTICES,STATE,ALL CLASSES,IOWA,,FIELD CROPS,ANNUAL,"225,000",LB,,00,,APPLICATIONS,,SURVEY,19,CORN,UNITED STATES,,"CORN - APPLICATIONS, MEASURED IN LB",,9000,,00000000,IA,,2016,2016-08-31 14:19:39.000,ALL UTILIZATION PRACTICES,19,YEAR,,"CHEMICAL, HERBICIDE",ENVIRONMENTAL,IOWA,00,,
"CHEMICAL, HERBICIDE: (2,4-D, 2-EHE = 30063)",ALL PRODUCTION PRACTICES,STATE,ALL CLASSES,IOWA,,FIELD CROPS,ANNUAL,"311,000",LB,,00,,APPLICATIONS,,SURVEY,19,CORN,UNITED STATES,,"CORN - APPLICATIONS, MEASURED IN LB",,9000,,00000000,IA,,2014,2014-05-14 15:12:54.000,ALL UTILIZATION PRACTICES,19,YEAR,,"CHEMICAL, HERBICIDE",ENVIRONMENTAL,IOWA,00,,
"CHEMICAL, HERBICIDE: (2,4-D, 2-EHE = 30063)",ALL PRODUCTION PRACTICES,STATE,ALL CLASSES,IOWA,,FIELD CROPS,ANNUAL,"141,000",LB,,00,,APPLICATIONS,,SURVEY,19,CORN,UNITED STATES,,"CORN - APPLICATIONS, MEASURED IN LB",,9000,,00000000,IA,,2010,2012-01-01 00:00:00.000,ALL UTILIZATION PRACTICES,19,YEAR,,"CHEMICAL, HERBICIDE",ENVIRONMENTAL,IOWA,00,,
"CHEMICAL, HERBICIDE: (2,4-D, 2-EHE = 30063)",ALL PRODUCTION PRACTICES,STATE,ALL CLASSES,IOWA,,FIELD CROPS,ANNUAL,"113,000",LB,,00,,APPLICATIONS,,SURVEY,19,CORN,UNITED STATES,,"CORN - APPLICATIONS, MEASURED IN LB",,9000,,00000000,IA,,2005,2005-06-11 10:11:36.000,ALL UTILIZATION PRACTICES,19,YEAR,,"CHEMICAL, HERBICIDE",ENVIRONMENTAL,IOWA,00,,
"CHEMICAL, HERBICIDE: (2,4-D, DIMETH. SALT = 30019)",ALL PRODUCTION PRACTICES,STATE,ALL CLASSES,IOWA,,FIELD CROPS,ANNUAL,                 (D),LB,,00,,APPLICATIONS,,SURVEY,19,CORN,UNITED STATES,,"CORN - APPLICATIONS, MEASURED IN LB",,9000,,00000000,IA,,2018,2018-05-10 15:16:25.000,ALL UTILIZATION PRACTICES,19,YEAR,,"CHEMICAL, HERBICIDE",ENVIRONMENTAL,IOWA,00,,
"CHEMICAL, HERBICIDE: (2,4-D, DIMETH. SALT = 30019)",ALL PRODUCTION PRACTICES,STATE,ALL CLASSES,IOWA,,FIELD CROPS,ANNUAL,"152,000",LB,,00,,APPLICATIONS,,SURVEY,19,CORN,UNITED STATES,,"CORN - APPLICATIONS, MEASURED IN LB",,9000,,00000000,IA,,2016,2016-08-31 14:19:39.000,ALL UTILIZATION PRACTICES,19,YEAR,,"CHEMICAL, HERBICIDE",ENVIRONMENTAL,IOWA,00,,
"CHEMICAL, HERBICIDE: (2,4-D, DIMETH. SALT = 30019)",ALL PRODUCTION PRACTICES,STATE,ALL CLASSES,IOWA,,FIELD CROPS,ANNUAL,                 (D),LB,,00,,APPLICATIONS,,SURVEY,19,CORN,UNITED STATES,,"CORN - APPLICATIONS, MEASURED IN LB",,9000,,00000000,IA,,2014,2014-05-14 15:12:54.000,ALL UTILIZATION PRACTICES,19,YEAR,,"CHEMICAL, HERBICIDE",ENVIRONMENTAL,IOWA,00,,
"CHEMICAL, HERBICIDE: (2,4-D, DIMETH. SALT = 30019)",ALL PRODUCTION PRACTICES,STATE,ALL CLASSES,IOWA,,FIELD CROPS,ANNUAL,                 (D),LB,,00,,APPLICATIONS,,SURVEY,19,CORN,UNITED STATES,,"CORN - APPLICATIONS, MEASURED IN LB",,9000,,00000000,IA,,2010,2012-01-01 00:00:00.000,ALL UTILIZATION PRACTICES,19,YEAR,,"CHEMICAL, HERBICIDE",ENVIRONMENTAL,IOWA,00,,
"CHEMICAL, HERBICIDE: (2,4-D, ISOPROP. SALT = 30025)",ALL PRODUCTION PRACTICES,STATE,ALL CLASSES,IOWA,,FIELD CROPS,ANNUAL,                 (D),LB,,00,,APPLICATIONS,,SURVEY,19,CORN,UNITED STATES,,"CORN - APPLICATIONS, MEASURED IN LB",,9000,,00000000,IA,,2016,2016-08-31 14:19:39.000,ALL UTILIZATION PRACTICES,19,YEAR,,"CHEMICAL, HERBICIDE",ENVIRONMENTAL,IOWA,00,,
"CHEMICAL, HERBICIDE: (2,4-DB, DIMETH. SALT = 30819)",ALL PRODUCTION PRACTICES,STATE,ALL CLASSES,IOWA,,FIELD CROPS,ANNUAL,                 (D),LB,,00,,APPLICATIONS,,SURVEY,19,CORN,UNITED STATES,,"CORN - APPLICATIONS, MEASURED IN LB",,9000,,00000000,IA,,2018,2018-05-10 15:16:25.000,ALL UTILIZATION PRACTICES,19,YEAR,,"CHEMICAL, HERBICIDE",ENVIRONMENTAL,IOWA,00,,
"CHEMICAL, HERBICIDE: (ACETOCHLOR = 121601)",ALL PRODUCTION PRACTICES,STATE,ALL CLASSES,IOWA,,FIELD CROPS,ANNUAL,"8,306,000",LB,,00,,APPLICATIONS,,SURVEY,19,CORN,UNITED STATES,,"CORN - APPLICATIONS, MEASURED IN LB",,9000,,00000000,IA,,2021,2021-05-13 15:00:30.000,ALL UTILIZATION PRACTICES,19,YEAR,,"CHEMICAL, HERBICIDE",ENVIRONMENTAL,IOWA,00,,
"CHEMICAL, HERBICIDE: (ACETOCHLOR = 121601)",ALL PRODUCTION PRACTICES,STATE,ALL CLASSES,IOWA,,FIELD CROPS,ANNUAL,"8,823,000",LB,,00,,APPLICATIONS,,SURVEY,19,CORN,UNITED STATES,,"CORN - APPLICATIONS, MEASURED IN LB",,9000,,00000000,IA,,2018,2018-05-10 15:16:25.000,ALL UTILIZATION PRACTICES,19,YEAR,,"CHEMICAL, HERBICIDE",ENVIRONMENTAL,IOWA,00,,
"CHEMICAL, HERBICIDE: (ACETOCHLOR = 121601)",ALL PRODUCTION PRACTICES,STATE,ALL CLASSES,IOWA,,FIELD CROPS,ANNUAL,"9,349,000",LB,,00,,APPLICATIONS,,SURVEY,19,CORN,UNITED STATES,,"CORN - APPLICATIONS, MEASURED IN LB",,9000,,00000000,IA,,2016,2016-08-31 14:19:39.000,ALL UTILIZATION PRACTICES,19,YEAR,,"CHEMICAL, HERBICIDE",ENVIRONMENTAL,IOWA,00,,
"CHEMICAL, HERBICIDE: (ACETOCHLOR = 121601)",ALL PRODUCTION PRACTICES,STATE,ALL CLASSES,IOWA,,FIELD CROPS,ANNUAL,"7,938,000",LB,,00,,APPLICATIONS,,SURVEY,19,CORN,UNITED STATES,,"CORN - APPLICATIONS, MEASURED IN LB",,9000,,00000000,IA,,2014,2014-05-14 15:12:54.000,ALL UTILIZATION PRACTICES,19,YEAR,,"CHEMICAL, HERBICIDE",ENVIRONMENTAL,IOWA,00,,
"CHEMICAL, HERBICIDE: (ACETOCHLOR = 121601)",ALL PRODUCTION PRACTICES,STATE,ALL CLASSES,IOWA,,FIELD CROPS,ANNUAL,"5,456,000",LB,,00,,APPLICATIONS,,SURVEY,19,CORN,UNITED STATES,,"CORN - APPLICATIONS, MEASURED IN LB",,9000,,00000000,IA,,2010,2012-01-01 00:00:00.000,ALL UTILIZATION PRACTICES,19,YEAR,,"CHEMICAL, HERBICIDE",ENVIRONMENTAL,IOWA,00,,
"CHEMICAL, HERBICIDE: (ACETOCHLOR = 121601)",ALL PRODUCTION PRACTICES,STATE,ALL CLASSES,IOWA,,FIELD CROPS,ANNUAL,"6,706,000",LB,,00,,APPLICATIONS,,SURVEY,19,CORN,UNITED STATES,,"CORN - APPLICATIONS, MEASURED IN LB",,9000,,00000000,IA,,2005,2005-06-11 10:11:36.000,ALL UTILIZATION PRACTICES,19,YEAR,,"CHEMICAL, HERBICIDE",ENVIRONMENTAL,IOWA,00,,
"CHEMICAL, HERBICIDE: (ACETOCHLOR = 121601)",ALL PRODUCTION PRACTICES,STATE,ALL CLASSES,IOWA,,FIELD CROPS,ANNUAL,"9,570,000",LB,,00,,APPLICATIONS,,SURVEY,19,CORN,UNITED STATES,,"CORN - APPLICATIONS, MEASURED IN LB",,9000,,00000000,IA,,2003,2003-06-11 10:11:36.000,ALL UTILIZATION PRACTICES,19,YEAR,,"CHEMICAL, HERBICIDE",ENVIRONMENTAL,IOWA,00,,
"CHEMICAL, HERBICIDE: (ACETOCHLOR = 121601)",ALL PRODUCTION PRACTICES,STATE,ALL CLASSES,IOWA,,FIELD CROPS,ANNUAL,"6,128,000",LB,,00,,APPLICATIONS,,SURVEY,19,CORN,UNITED STATES,,"CORN - APPLICATIONS, MEASURED IN LB",,9000,,00000000,IA,,2002,2002-06-11 10:11:36.000,ALL UTILIZATION PRACTICES,19,YEAR,,"CHEMICAL, HERBICIDE",ENVIRONMENTAL,IOWA,00,,
"CHEMICAL, HERBICIDE: (ACETOCHLOR = 121601)",ALL PRODUCTION PRACTICES,STATE,ALL CLASSES,IOWA,,FIELD CROPS,ANNUAL,"3,908,000",LB,,00,,APPLICATIONS,,SURVEY,19,CORN,UNITED STATES,,"CORN - APPLICATIONS, MEASURED IN LB",,9000,,00000000,IA,,2001,2001-06-11 10:11:36.000,ALL UTILIZATION PRACTICES,19,YEAR,,"CHEMICAL, HERBICIDE",ENVIRONMENTAL,IOWA,00,,
"CHEMICAL, HERBICIDE: (ACETOCHLOR = 121601)",ALL PRODUCTION PRACTICES,STATE,ALL CLASSES,IOWA,,FIELD CROPS,ANNUAL,"7,294,000",LB,,00,,APPLICATIONS,,SURVEY,19,CORN,UNITED STATES,,"CORN - APPLICATIONS, MEASURED IN LB",,9000,,00000000,IA,,2000,2000-06-11 10:11:36.000,ALL UTILIZATION PRACTICES,19,YEAR,,"CHEMICAL, HERBICIDE",ENVIRONMENTAL,IOWA,00,,
"CHEMICAL, HERBICIDE: (ACIFLUORFEN, SODIUM = 114402)",ALL PRODUCTION PRACTICES,STATE,ALL CLASSES,IOWA,,FIELD CROPS,ANNUAL,                 (D),LB,,00,,APPLICATIONS,,SURVEY,19,CORN,UNITED STATES,,"CORN - APPLICATIONS, MEASURED IN LB",,9000,,00000000,IA,,2010,2012-01-01 00:00:00.000,ALL UTILIZATION PRACTICES,19,YEAR,,"CHEMICAL, HERBICIDE",ENVIRONMENTAL,IOWA,00,,
"CHEMICAL, HERBICIDE: (ALACHLOR = 90501)",ALL PRODUCTION PRACTICES,STATE,ALL CLASSES,IOWA,,FIELD CROPS,ANNUAL,                 (D),LB,,00,,APPLICATIONS,,SURVEY,19,CORN,UNITED STATES,,"CORN - APPLICATIONS, MEASURED IN LB",,9000,,00000000,IA,,2021,2021-05-13 15:00:30.000,ALL UTILIZATION PRACTICES,19,YEAR,,"CHEMICAL, HERBICIDE",ENVIRONMENTAL,IOWA,00,,
"CHEMICAL, HERBICIDE: (ALACHLOR = 90501)",ALL PRODUCTION PRACTICES,STATE,ALL CLASSES,IOWA,,FIELD CROPS,ANNUAL,                 (D),LB,,00,,APPLICATIONS,,SURVEY,19,CORN,UNITED STATES,,"CORN - APPLICATIONS, MEASURED IN LB",,9000,,00000000,IA,,2010,2012-01-01 00:00:00.000,ALL UTILIZATION PRACTICES,19,YEAR,,"CHEMICAL, HERBICIDE",ENVIRONMENTAL,IOWA,00,,
"CHEMICAL, HERBICIDE: (ATRAZINE = 80803)",ALL PRODUCTION PRACTICES,STATE,ALL CLASSES,IOWA,,FIELD CROPS,ANNUAL,"7,663,000",LB,,00,,APPLICATIONS,,SURVEY,19,CORN,UNITED STATES,,"CORN - APPLICATIONS, MEASURED IN LB",,9000,,00000000,IA,,2021,2021-05-13 15:00:30.000,ALL UTILIZATION PRACTICES,19,YEAR,,"CHEMICAL, HERBICIDE",ENVIRONMENTAL,IOWA,00,,
"CHEMICAL, HERBICIDE: (ATRAZINE = 80803)",ALL PRODUCTION PRACTICES,STATE,ALL CLASSES,IOWA,,FIELD CROPS,ANNUAL,"6,621,000",LB,,00,,APPLICATIONS,,SURVEY,19,CORN,UNITED STATES,,"CORN - APPLICATIONS, MEASURED IN LB",,9000,,00000000,IA,,2018,2018-05-10 15:16:25.000,ALL UTILIZATION PRACTICES,19,YEAR,,"CHEMICAL, HERBICIDE",ENVIRONMENTAL,IOWA,00,,
"CHEMICAL, HERBICIDE: (ATRAZINE = 80803)",ALL PRODUCTION PRACTICES,STATE,ALL CLASSES,IOWA,,FIELD CROPS,ANNUAL,"7,568,000",LB,,00,,APPLICATIONS,,SURVEY,19,CORN,UNITED STATES,,"CORN - APPLICATIONS, MEASURED IN LB",,9000,,00000000,IA,,2016,2016-08-31 14:19:39.000,ALL UTILIZATION PRACTICES,19,YEAR,,"CHEMICAL, HERBICIDE",ENVIRONMENTAL,IOWA,00,,
"CHEMICAL, HERBICIDE: (ATRAZINE = 80803)",ALL PRODUCTION PRACTICES,STATE,ALL CLASSES,IOWA,,FIELD CROPS,ANNUAL,"6,767,000",LB,,00,,APPLICATIONS,,SURVEY,19,CORN,UNITED STATES,,"CORN - APPLICATIONS, MEASURED IN LB",,9000,,00000000,IA,,2014,2014-05-14 15:12:54.000,ALL UTILIZATION PRACTICES,19,YEAR,,"CHEMICAL, HERBICIDE",ENVIRONMENTAL,IOWA,00,,
"CHEMICAL, HERBICIDE: (ATRAZINE = 80803)",ALL PRODUCTION PRACTICES,STATE,ALL CLASSES,IOWA,,FIELD CROPS,ANNUAL,"6,873,000",LB,,00,,APPLICATIONS,,SURVEY,19,CORN,UNITED STATES,,"CORN - APPLICATIONS, MEASURED IN LB",,9000,,00000000,IA,,2010,2012-01-01 00:00:00.000,ALL UTILIZATION PRACTICES,19,YEAR,,"CHEMICAL, HERBICIDE",ENVIRONMENTAL,IOWA,00,,
"CHEMICAL, HERBICIDE: (ATRAZINE = 80803)",ALL PRODUCTION PRACTICES,STATE,ALL CLASSES,IOWA,,FIELD CROPS,ANNUAL,"8,276,000",LB,,00,,APPLICATIONS,,SURVEY,19,CORN,UNITED STATES,,"CORN - APPLICATIONS, MEASURED IN LB",,9000,,00000000,IA,,2005,2005-06-11 10:11:36.000,ALL UTILIZATION PRACTICES,19,YEAR,,"CHEMICAL, HERBICIDE",ENVIRONMENTAL,IOWA,00,,
"CHEMICAL, HERBICIDE: (ATRAZINE = 80803)",ALL PRODUCTION PRACTICES,STATE,ALL CLASSES,IOWA,,FIELD CROPS,ANNUAL,"8,598,000",LB,,00,,APPLICATIONS,,SURVEY,19,CORN,UNITED STATES,,"CORN - APPLICATIONS, MEASURED IN LB",,9000,,00000000,IA,,2003,2003-06-11 10:11:36.000,ALL UTILIZATION PRACTICES,19,YEAR,,"CHEMICAL, HERBICIDE",ENVIRONMENTAL,IOWA,00,,
"CHEMICAL, HERBICIDE: (ATRAZINE = 80803)",ALL PRODUCTION PRACTICES,STATE,ALL CLASSES,IOWA,,FIELD CROPS,ANNUAL,"7,287,000",LB,,00,,APPLICATIONS,,SURVEY,19,CORN,UNITED STATES,,"CORN - APPLICATIONS, MEASURED IN LB",,9000,,00000000,IA,,2002,2002-06-11 10:11:36.000,ALL UTILIZATION PRACTICES,19,YEAR,,"CHEMICAL, HERBICIDE",ENVIRONMENTAL,IOWA,00,,
"CHEMICAL, HERBICIDE: (ATRAZINE = 80803)",ALL PRODUCTION PRACTICES,STATE,ALL CLASSES,IOWA,,FIELD CROPS,ANNUAL,"7,417,000",LB,,00,,APPLICATIONS,,SURVEY,19,CORN,UNITED STATES,,"CORN - APPLICATIONS, MEASURED IN LB",,9000,,00000000,IA,,2001,2001-06-11 10:11:36.000,ALL UTILIZATION PRACTICES,19,YEAR,,"CHEMICAL, HERBICIDE",ENVIRONMENTAL,IOWA,00,,
"CHEMICAL, HERBICIDE: (ATRAZINE = 80803)",ALL PRODUCTION PRACTICES,STATE,ALL CLASSES,IOWA,,FIELD CROPS,ANNUAL,"7,119,000",LB,,00,,APPLICATIONS,,SURVEY,19,CORN,UNITED STATES,,"CORN - APPLICATIONS, MEASURED IN LB",,9000,,00000000,IA,,2000,2000-06-11 10:11:36.000,ALL UTILIZATION PRACTICES,19,YEAR,,"CHEMICAL, HERBICIDE",ENVIRONMENTAL,IOWA,00,,
"CHEMICAL, HERBICIDE: (BENTAZON = 103901)",ALL PRODUCTION PRACTICES,STATE,ALL CLASSES,IOWA,,FIELD CROPS,ANNUAL,                 (D),LB,,00,,APPLICATIONS,,SURVEY,19,CORN,UNITED STATES,,"CORN - APPLICATIONS, MEASURED IN LB",,9000,,00000000,IA,,2014,2014-05-14 15:12:54.000,ALL UTILIZATION PRACTICES,19,YEAR,,"CHEMICAL, HERBICIDE",ENVIRONMENTAL,IOWA,00,,
"CHEMICAL, HERBICIDE: (BICYCLOPYRONE = 18986)",ALL PRODUCTION PRACTICES,STATE,ALL CLASSES,IOWA,,FIELD CROPS,ANNUAL,                 (D),LB,,00,,APPLICATIONS,,SURVEY,19,CORN,UNITED STATES,,"CORN - APPLICATIONS, MEASURED IN LB",,9000,,00000000,IA,,2021,2021-05-13 15:00:30.000,ALL UTILIZATION PRACTICES,19,YEAR,,"CHEMICAL, HERBICIDE",ENVIRONMENTAL,IOWA,00,,
"CHEMICAL, HERBICIDE: (BICYCLOPYRONE = 18986)",ALL PRODUCTION PRACTICES,STATE,ALL CLASSES,IOWA,,FIELD CROPS,ANNUAL,"23,000",LB,,00,,APPLICATIONS,,SURVEY,19,CORN,UNITED STATES,,"CORN - APPLICATIONS, MEASURED IN LB",,9000,,00000000,IA,,2018,2018-05-10 15:16:25.000,ALL UTILIZATION PRACTICES,19,YEAR,,"CHEMICAL, HERBICIDE",ENVIRONMENTAL,IOWA,00,,
"CHEMICAL, HERBICIDE: (BICYCLOPYRONE = 18986)",ALL PRODUCTION PRACTICES,STATE,ALL CLASSES,IOWA,,FIELD CROPS,ANNUAL,"28,000",LB,,00,,APPLICATIONS,,SURVEY,19,CORN,UNITED STATES,,"CORN - APPLICATIONS, MEASURED IN LB",,9000,,00000000,IA,,2016,2016-08-31 14:19:39.000,ALL UTILIZATION PRACTICES,19,YEAR,,"CHEMICAL, HERBICIDE",ENVIRONMENTAL,IOWA,00,,
"CHEMICAL, HERBICIDE: (BROMOXYNIL = 35301)",ALL PRODUCTION PRACTICES,STATE,ALL CLASSES,IOWA,,FIELD CROPS,ANNUAL,"80,000",LB,,00,,APPLICATIONS,,SURVEY,19,CORN,UNITED STATES,,"CORN - APPLICATIONS, MEASURED IN LB",,9000,,00000000,IA,,2002,2002-06-11 10:11:36.000,ALL UTILIZATION PRACTICES,19,YEAR,,"CHEMICAL, HERBICIDE",ENVIRONMENTAL,IOWA,00,,
"CHEMICAL, HERBICIDE: (BROMOXYNIL = 35301)",ALL PRODUCTION PRACTICES,STATE,ALL CLASSES,IOWA,,FIELD CROPS,ANNUAL,"77,000",LB,,00,,APPLICATIONS,,SURVEY,19,CORN,UNITED STATES,,"CORN - APPLICATIONS, MEASURED IN LB",,9000,,00000000,IA,,2001,2001-06-11 10:11:36.000,ALL UTILIZATION PRACTICES,19,YEAR,,"CHEMICAL, HERBICIDE",ENVIRONMENTAL,IOWA,00,,
"CHEMICAL, HERBICIDE: (BROMOXYNIL = 35301)",ALL PRODUCTION PRACTICES,STATE,ALL CLASSES,IOWA,,FIELD CROPS,ANNUAL,"414,000",LB,,00,,APPLICATIONS,,SURVEY,19,CORN,UNITED STATES,,"CORN - APPLICATIONS, MEASURED IN LB",,9000,,00000000,IA,,2000,2000-06-11 10:11:36.000,ALL UTILIZATION PRACTICES,19,YEAR,,"CHEMICAL, HERBICIDE",ENVIRONMENTAL,IOWA,00,,
