short_desc,watershed_desc,country_name,commodity_desc,source_desc,state_fips_code,watershed_code,congr_district_code,CV (%),country_code,zip_5,statisticcat_desc,begin_code,county_code,week_ending,asd_code,group_desc,freq_desc,Value,unit_desc,prodn_practice_desc,domaincat_desc,location_desc,class_desc,agg_level_desc,end_code,county_name,region_desc,asd_desc,state_name,domain_desc,sector_desc,state_ansi,reference_period_desc,year,load_time,state_alpha,county_ansi,util_practice_desc
"PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, (EXCL NO-TILL) - ACRES",,UNITED STATES,PRACTICES,CENSUS,19,00000000,,5.6,9000,,AREA,00,,,,FARMS & LAND & ASSETS,ANNUAL,"760,301",ACRES,"CONSERVATION TILLAGE, (EXCL NO-TILL)","ORGANIZATION: (TAX PURPOSES, PARTNERSHIP, REGISTERED UNDER STATE LAW)",IOWA,"LAND USE, CROPLAND",STATE,00,,,,IOWA,ORGANIZATION,DEMOGRAPHICS,19,YEAR,2017,2018-02-01 00:00:00.000,IA,,ALL UTILIZATION PRACTICES
"PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, (EXCL NO-TILL) - ACRES",,UNITED STATES,PRACTICES,CENSUS,19,00000000,,7.1,9000,,AREA,00,,,,FARMS & LAND & ASSETS,ANNUAL,"589,012",ACRES,"CONSERVATION TILLAGE, (EXCL NO-TILL)","ORGANIZATION: (TAX PURPOSES, PARTNERSHIP, REGISTERED UNDER STATE LAW)",IOWA,"LAND USE, CROPLAND",STATE,00,,,,IOWA,ORGANIZATION,DEMOGRAPHICS,19,YEAR,2012,2012-12-31 00:00:00.000,IA,,ALL UTILIZATION PRACTICES
"PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, (EXCL NO-TILL) - ACRES",,UNITED STATES,PRACTICES,CENSUS,19,00000000,,2.4,9000,,AREA,00,,,,FARMS & LAND & ASSETS,ANNUAL,"3,578,225",ACRES,"CONSERVATION TILLAGE, (EXCL NO-TILL)",PRODUCERS: (1 PRODUCERS),IOWA,"LAND USE, CROPLAND",STATE,00,,,,IOWA,PRODUCERS,DEMOGRAPHICS,19,YEAR,2022,2024-07-02 12:00:00.000,IA,,ALL UTILIZATION PRACTICES
"PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, (EXCL NO-TILL) - ACRES",,UNITED STATES,PRACTICES,CENSUS,19,00000000,,3.6,9000,,AREA,00,,,,FARMS & LAND & ASSETS,ANNUAL,"4,265,155",ACRES,"CONSERVATION TILLAGE, (EXCL NO-TILL)",PRODUCERS: (1 PRODUCERS),IOWA,"LAND USE, CROPLAND",STATE,00,,,,IOWA,PRODUCERS,DEMOGRAPHICS,19,YEAR,2017,2018-02-01 00:00:00.000,IA,,ALL UTILIZATION PRACTICES
"PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, (EXCL NO-TILL) - ACRES",,UNITED STATES,PRACTICES,CENSUS,19,00000000,,5.2,9000,,AREA,00,,,,FARMS & LAND & ASSETS,ANNUAL,"3,940,479",ACRES,"CONSERVATION TILLAGE, (EXCL NO-TILL)",PRODUCERS: (2 PRODUCERS),IOWA,"LAND USE, CROPLAND",STATE,00,,,,IOWA,PRODUCERS,DEMOGRAPHICS,19,YEAR,2022,2024-07-02 12:00:00.000,IA,,ALL UTILIZATION PRACTICES
"PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, (EXCL NO-TILL) - ACRES",,UNITED STATES,PRACTICES,CENSUS,19,00000000,,2.8,9000,,AREA,00,,,,FARMS & LAND & ASSETS,ANNUAL,"4,350,396",ACRES,"CONSERVATION TILLAGE, (EXCL NO-TILL)",PRODUCERS: (2 PRODUCERS),IOWA,"LAND USE, CROPLAND",STATE,00,,,,IOWA,PRODUCERS,DEMOGRAPHICS,19,YEAR,2017,2018-02-01 00:00:00.000,IA,,ALL UTILIZATION PRACTICES
"PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, (EXCL NO-TILL) - ACRES",,UNITED STATES,PRACTICES,CENSUS,19,00000000,,7.9,9000,,AREA,00,,,,FARMS & LAND & ASSETS,ANNUAL,"1,519,733",ACRES,"CONSERVATION TILLAGE, (EXCL NO-TILL)",PRODUCERS: (3 TO 4 PRODUCERS),IOWA,"LAND USE, CROPLAND",STATE,00,,,,IOWA,PRODUCERS,DEMOGRAPHICS,19,YEAR,2022,2024-07-02 12:00:00.000,IA,,ALL UTILIZATION PRACTICES
"PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, (EXCL NO-TILL) - ACRES",,UNITED STATES,PRACTICES,CENSUS,19,00000000,,18.5,9000,,AREA,00,,,,FARMS & LAND & ASSETS,ANNUAL,"1,337,939",ACRES,"CONSERVATION TILLAGE, (EXCL NO-TILL)",PRODUCERS: (3 TO 4 PRODUCERS),IOWA,"LAND USE, CROPLAND",STATE,00,,,,IOWA,PRODUCERS,DEMOGRAPHICS,19,YEAR,2017,2018-02-01 00:00:00.000,IA,,ALL UTILIZATION PRACTICES
"PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, (EXCL NO-TILL) - ACRES",,UNITED STATES,PRACTICES,CENSUS,19,00000000,,5.7,9000,,AREA,00,,,,FARMS & LAND & ASSETS,ANNUAL,"251,426",ACRES,"CONSERVATION TILLAGE, (EXCL NO-TILL)",PRODUCERS: (5 OR MORE PRODUCERS),IOWA,"LAND USE, CROPLAND",STATE,00,,,,IOWA,PRODUCERS,DEMOGRAPHICS,19,YEAR,2022,2024-07-02 12:00:00.000,IA,,ALL UTILIZATION PRACTICES
"PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, (EXCL NO-TILL) - ACRES",,UNITED STATES,PRACTICES,CENSUS,19,00000000,,9.7,9000,,AREA,00,,,,FARMS & LAND & ASSETS,ANNUAL,"179,109",ACRES,"CONSERVATION TILLAGE, (EXCL NO-TILL)",PRODUCERS: (5 OR MORE PRODUCERS),IOWA,"LAND USE, CROPLAND",STATE,00,,,,IOWA,PRODUCERS,DEMOGRAPHICS,19,YEAR,2017,2018-02-01 00:00:00.000,IA,,ALL UTILIZATION PRACTICES
"PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, (EXCL NO-TILL) - ACRES",,UNITED STATES,PRACTICES,CENSUS,19,00000000,,4.6,9000,,AREA,00,,,,FARMS & LAND & ASSETS,ANNUAL,"1,485,626",ACRES,"CONSERVATION TILLAGE, (EXCL NO-TILL)",TENURE: (FULL OWNER),IOWA,"LAND USE, CROPLAND",STATE,00,,,,IOWA,TENURE,DEMOGRAPHICS,19,YEAR,2022,2024-07-02 12:00:00.000,IA,,ALL UTILIZATION PRACTICES
"PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, (EXCL NO-TILL) - ACRES",,UNITED STATES,PRACTICES,CENSUS,19,00000000,,6.5,9000,,AREA,00,,,,FARMS & LAND & ASSETS,ANNUAL,"1,408,807",ACRES,"CONSERVATION TILLAGE, (EXCL NO-TILL)",TENURE: (FULL OWNER),IOWA,"LAND USE, CROPLAND",STATE,00,,,,IOWA,TENURE,DEMOGRAPHICS,19,YEAR,2017,2018-02-01 00:00:00.000,IA,,ALL UTILIZATION PRACTICES
"PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, (EXCL NO-TILL) - ACRES",,UNITED STATES,PRACTICES,CENSUS,19,00000000,,8.1,9000,,AREA,00,,,,FARMS & LAND & ASSETS,ANNUAL,"1,083,360",ACRES,"CONSERVATION TILLAGE, (EXCL NO-TILL)",TENURE: (FULL OWNER),IOWA,"LAND USE, CROPLAND",STATE,00,,,,IOWA,TENURE,DEMOGRAPHICS,19,YEAR,2012,2012-12-31 00:00:00.000,IA,,ALL UTILIZATION PRACTICES
"PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, (EXCL NO-TILL) - ACRES",,UNITED STATES,PRACTICES,CENSUS,19,00000000,,3.5,9000,,AREA,00,,,,FARMS & LAND & ASSETS,ANNUAL,"6,998,586",ACRES,"CONSERVATION TILLAGE, (EXCL NO-TILL)",TENURE: (PART OWNER),IOWA,"LAND USE, CROPLAND",STATE,00,,,,IOWA,TENURE,DEMOGRAPHICS,19,YEAR,2022,2024-07-02 12:00:00.000,IA,,ALL UTILIZATION PRACTICES
"PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, (EXCL NO-TILL) - ACRES",,UNITED STATES,PRACTICES,CENSUS,19,00000000,,3.4,9000,,AREA,00,,,,FARMS & LAND & ASSETS,ANNUAL,"7,641,923",ACRES,"CONSERVATION TILLAGE, (EXCL NO-TILL)",TENURE: (PART OWNER),IOWA,"LAND USE, CROPLAND",STATE,00,,,,IOWA,TENURE,DEMOGRAPHICS,19,YEAR,2017,2018-02-01 00:00:00.000,IA,,ALL UTILIZATION PRACTICES
"PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, (EXCL NO-TILL) - ACRES",,UNITED STATES,PRACTICES,CENSUS,19,00000000,,2.0,9000,,AREA,00,,,,FARMS & LAND & ASSETS,ANNUAL,"6,708,535",ACRES,"CONSERVATION TILLAGE, (EXCL NO-TILL)",TENURE: (PART OWNER),IOWA,"LAND USE, CROPLAND",STATE,00,,,,IOWA,TENURE,DEMOGRAPHICS,19,YEAR,2012,2012-12-31 00:00:00.000,IA,,ALL UTILIZATION PRACTICES
"PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, (EXCL NO-TILL) - ACRES",,UNITED STATES,PRACTICES,CENSUS,19,00000000,,4.8,9000,,AREA,00,,,,FARMS & LAND & ASSETS,ANNUAL,"805,651",ACRES,"CONSERVATION TILLAGE, (EXCL NO-TILL)",TENURE: (TENANT),IOWA,"LAND USE, CROPLAND",STATE,00,,,,IOWA,TENURE,DEMOGRAPHICS,19,YEAR,2022,2024-07-02 12:00:00.000,IA,,ALL UTILIZATION PRACTICES
"PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, (EXCL NO-TILL) - ACRES",,UNITED STATES,PRACTICES,CENSUS,19,00000000,,6.4,9000,,AREA,00,,,,FARMS & LAND & ASSETS,ANNUAL,"1,081,869",ACRES,"CONSERVATION TILLAGE, (EXCL NO-TILL)",TENURE: (TENANT),IOWA,"LAND USE, CROPLAND",STATE,00,,,,IOWA,TENURE,DEMOGRAPHICS,19,YEAR,2017,2018-02-01 00:00:00.000,IA,,ALL UTILIZATION PRACTICES
"PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, (EXCL NO-TILL) - ACRES",,UNITED STATES,PRACTICES,CENSUS,19,00000000,,5.5,9000,,AREA,00,,,,FARMS & LAND & ASSETS,ANNUAL,"968,453",ACRES,"CONSERVATION TILLAGE, (EXCL NO-TILL)",TENURE: (TENANT),IOWA,"LAND USE, CROPLAND",STATE,00,,,,IOWA,TENURE,DEMOGRAPHICS,19,YEAR,2012,2012-12-31 00:00:00.000,IA,,ALL UTILIZATION PRACTICES
"PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, (EXCL NO-TILL) - ACRES",,UNITED STATES,PRACTICES,CENSUS,19,00000000,,3.8,9000,,AREA,00,,,,FARMS & LAND & ASSETS,ANNUAL,"936,012",ACRES,"CONSERVATION TILLAGE, (EXCL NO-TILL)",TYPOLOGY: (EXCL FAMILY FARMS),IOWA,"LAND USE, CROPLAND",STATE,00,,,,IOWA,TYPOLOGY,DEMOGRAPHICS,19,YEAR,2022,2025-08-19 12:00:00.000,IA,,ALL UTILIZATION PRACTICES
"PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, (EXCL NO-TILL) - ACRES",,UNITED STATES,PRACTICES,CENSUS,19,00000000,,5.9,9000,,AREA,00,,,,FARMS & LAND & ASSETS,ANNUAL,"760,662",ACRES,"CONSERVATION TILLAGE, (EXCL NO-TILL)",TYPOLOGY: (EXCL FAMILY FARMS),IOWA,"LAND USE, CROPLAND",STATE,00,,,,IOWA,TYPOLOGY,DEMOGRAPHICS,19,YEAR,2017,2018-02-01 00:00:00.000,IA,,ALL UTILIZATION PRACTICES
"PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, (EXCL NO-TILL) - ACRES",,UNITED STATES,PRACTICES,CENSUS,19,00000000,,4.7,9000,,AREA,00,,,,FARMS & LAND & ASSETS,ANNUAL,"437,945",ACRES,"CONSERVATION TILLAGE, (EXCL NO-TILL)",TYPOLOGY: (EXCL FAMILY FARMS),IOWA,"LAND USE, CROPLAND",STATE,00,,,,IOWA,TYPOLOGY,DEMOGRAPHICS,19,YEAR,2012,2012-12-31 00:00:00.000,IA,,ALL UTILIZATION PRACTICES
"PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, (EXCL NO-TILL) - ACRES",,UNITED STATES,PRACTICES,CENSUS,19,00000000,,6.3,9000,,AREA,00,,,,FARMS & LAND & ASSETS,ANNUAL,"3,750,079",ACRES,"CONSERVATION TILLAGE, (EXCL NO-TILL)","TYPOLOGY: (FAMILY FARMS, GCFI (1,000,000 TO 4,999,999 $))",IOWA,"LAND USE, CROPLAND",STATE,00,,,,IOWA,TYPOLOGY,DEMOGRAPHICS,19,YEAR,2022,2025-08-19 12:00:00.000,IA,,ALL UTILIZATION PRACTICES
"PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, (EXCL NO-TILL) - ACRES",,UNITED STATES,PRACTICES,CENSUS,19,00000000,,5.5,9000,,AREA,00,,,,FARMS & LAND & ASSETS,ANNUAL,"2,615,765",ACRES,"CONSERVATION TILLAGE, (EXCL NO-TILL)","TYPOLOGY: (FAMILY FARMS, GCFI (1,000,000 TO 4,999,999 $))",IOWA,"LAND USE, CROPLAND",STATE,00,,,,IOWA,TYPOLOGY,DEMOGRAPHICS,19,YEAR,2017,2018-02-01 00:00:00.000,IA,,ALL UTILIZATION PRACTICES
"PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, (EXCL NO-TILL) - ACRES",,UNITED STATES,PRACTICES,CENSUS,19,00000000,,18.8,9000,,AREA,00,,,,FARMS & LAND & ASSETS,ANNUAL,"2,938,716",ACRES,"CONSERVATION TILLAGE, (EXCL NO-TILL)","TYPOLOGY: (FAMILY FARMS, GCFI (1,000,000 TO 4,999,999 $))",IOWA,"LAND USE, CROPLAND",STATE,00,,,,IOWA,TYPOLOGY,DEMOGRAPHICS,19,YEAR,2012,2012-12-31 00:00:00.000,IA,,ALL UTILIZATION PRACTICES
"PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, (EXCL NO-TILL) - ACRES",,UNITED STATES,PRACTICES,CENSUS,19,00000000,,5.9,9000,,AREA,00,,,,FARMS & LAND & ASSETS,ANNUAL,"872,844",ACRES,"CONSERVATION TILLAGE, (EXCL NO-TILL)","TYPOLOGY: (FAMILY FARMS, GCFI (150,000 TO 349,999 $))",IOWA,"LAND USE, CROPLAND",STATE,00,,,,IOWA,TYPOLOGY,DEMOGRAPHICS,19,YEAR,2022,2025-08-19 12:00:00.000,IA,,ALL UTILIZATION PRACTICES
"PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, (EXCL NO-TILL) - ACRES",,UNITED STATES,PRACTICES,CENSUS,19,00000000,,3.9,9000,,AREA,00,,,,FARMS & LAND & ASSETS,ANNUAL,"1,579,811",ACRES,"CONSERVATION TILLAGE, (EXCL NO-TILL)","TYPOLOGY: (FAMILY FARMS, GCFI (150,000 TO 349,999 $))",IOWA,"LAND USE, CROPLAND",STATE,00,,,,IOWA,TYPOLOGY,DEMOGRAPHICS,19,YEAR,2017,2018-02-01 00:00:00.000,IA,,ALL UTILIZATION PRACTICES
"PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, (EXCL NO-TILL) - ACRES",,UNITED STATES,PRACTICES,CENSUS,19,00000000,,22.7,9000,,AREA,00,,,,FARMS & LAND & ASSETS,ANNUAL,"787,800",ACRES,"CONSERVATION TILLAGE, (EXCL NO-TILL)","TYPOLOGY: (FAMILY FARMS, GCFI (150,000 TO 349,999 $), PRIMARY OCCUPATION, FARMING)",IOWA,"LAND USE, CROPLAND",STATE,00,,,,IOWA,TYPOLOGY,DEMOGRAPHICS,19,YEAR,2012,2012-12-31 00:00:00.000,IA,,ALL UTILIZATION PRACTICES
"PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, (EXCL NO-TILL) - ACRES",,UNITED STATES,PRACTICES,CENSUS,19,00000000,,4.1,9000,,AREA,00,,,,FARMS & LAND & ASSETS,ANNUAL,"2,540,772",ACRES,"CONSERVATION TILLAGE, (EXCL NO-TILL)","TYPOLOGY: (FAMILY FARMS, GCFI (350,000 TO 999,999 $))",IOWA,"LAND USE, CROPLAND",STATE,00,,,,IOWA,TYPOLOGY,DEMOGRAPHICS,19,YEAR,2022,2025-08-19 12:00:00.000,IA,,ALL UTILIZATION PRACTICES
"PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, (EXCL NO-TILL) - ACRES",,UNITED STATES,PRACTICES,CENSUS,19,00000000,,4.7,9000,,AREA,00,,,,FARMS & LAND & ASSETS,ANNUAL,"4,093,610",ACRES,"CONSERVATION TILLAGE, (EXCL NO-TILL)","TYPOLOGY: (FAMILY FARMS, GCFI (350,000 TO 999,999 $))",IOWA,"LAND USE, CROPLAND",STATE,00,,,,IOWA,TYPOLOGY,DEMOGRAPHICS,19,YEAR,2017,2018-02-01 00:00:00.000,IA,,ALL UTILIZATION PRACTICES
"PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, (EXCL NO-TILL) - ACRES",,UNITED STATES,PRACTICES,CENSUS,19,00000000,,22.9,9000,,AREA,00,,,,FARMS & LAND & ASSETS,ANNUAL,"3,512,985",ACRES,"CONSERVATION TILLAGE, (EXCL NO-TILL)","TYPOLOGY: (FAMILY FARMS, GCFI (350,000 TO 999,999 $))",IOWA,"LAND USE, CROPLAND",STATE,00,,,,IOWA,TYPOLOGY,DEMOGRAPHICS,19,YEAR,2012,2012-12-31 00:00:00.000,IA,,ALL UTILIZATION PRACTICES
"PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, (EXCL NO-TILL) - ACRES",,UNITED STATES,PRACTICES,CENSUS,19,00000000,,5.7,9000,,AREA,00,,,,FARMS & LAND & ASSETS,ANNUAL,"799,823",ACRES,"CONSERVATION TILLAGE, (EXCL NO-TILL)","TYPOLOGY: (FAMILY FARMS, GCFI (5,000,000 OR MORE $))",IOWA,"LAND USE, CROPLAND",STATE,00,,,,IOWA,TYPOLOGY,DEMOGRAPHICS,19,YEAR,2022,2025-08-19 12:00:00.000,IA,,ALL UTILIZATION PRACTICES
"PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, (EXCL NO-TILL) - ACRES",,UNITED STATES,PRACTICES,CENSUS,19,00000000,,1.8,9000,,AREA,00,,,,FARMS & LAND & ASSETS,ANNUAL,"306,358",ACRES,"CONSERVATION TILLAGE, (EXCL NO-TILL)","TYPOLOGY: (FAMILY FARMS, GCFI (5,000,000 OR MORE $))",IOWA,"LAND USE, CROPLAND",STATE,00,,,,IOWA,TYPOLOGY,DEMOGRAPHICS,19,YEAR,2017,2018-02-01 00:00:00.000,IA,,ALL UTILIZATION PRACTICES
"PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, (EXCL NO-TILL) - ACRES",,UNITED STATES,PRACTICES,CENSUS,19,00000000,,9.4,9000,,AREA,00,,,,FARMS & LAND & ASSETS,ANNUAL,"271,478",ACRES,"CONSERVATION TILLAGE, (EXCL NO-TILL)","TYPOLOGY: (FAMILY FARMS, GCFI (5,000,000 OR MORE $))",IOWA,"LAND USE, CROPLAND",STATE,00,,,,IOWA,TYPOLOGY,DEMOGRAPHICS,19,YEAR,2012,2012-12-31 00:00:00.000,IA,,ALL UTILIZATION PRACTICES
"PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, (EXCL NO-TILL) - ACRES",,UNITED STATES,PRACTICES,CENSUS,19,00000000,,6.6,9000,,AREA,00,,,,FARMS & LAND & ASSETS,ANNUAL,"390,333",ACRES,"CONSERVATION TILLAGE, (EXCL NO-TILL)","TYPOLOGY: (FAMILY FARMS, GCFI (LESS THAN 150,000 $))",IOWA,"LAND USE, CROPLAND",STATE,00,,,,IOWA,TYPOLOGY,DEMOGRAPHICS,19,YEAR,2022,2025-08-19 12:00:00.000,IA,,ALL UTILIZATION PRACTICES
"PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, (EXCL NO-TILL) - ACRES",,UNITED STATES,PRACTICES,CENSUS,19,00000000,,5.5,9000,,AREA,00,,,,FARMS & LAND & ASSETS,ANNUAL,"776,393",ACRES,"CONSERVATION TILLAGE, (EXCL NO-TILL)","TYPOLOGY: (FAMILY FARMS, GCFI (LESS THAN 150,000 $))",IOWA,"LAND USE, CROPLAND",STATE,00,,,,IOWA,TYPOLOGY,DEMOGRAPHICS,19,YEAR,2017,2018-02-01 00:00:00.000,IA,,ALL UTILIZATION PRACTICES
"PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, (EXCL NO-TILL) - ACRES",,UNITED STATES,PRACTICES,CENSUS,19,00000000,,11.1,9000,,AREA,00,,,,FARMS & LAND & ASSETS,ANNUAL,"228,613",ACRES,"CONSERVATION TILLAGE, (EXCL NO-TILL)","TYPOLOGY: (FAMILY FARMS, GCFI (LESS THAN 150,000 $), PRIMARY OCCUPATION, FARMING)",IOWA,"LAND USE, CROPLAND",STATE,00,,,,IOWA,TYPOLOGY,DEMOGRAPHICS,19,YEAR,2012,2012-12-31 00:00:00.000,IA,,ALL UTILIZATION PRACTICES
"PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, (EXCL NO-TILL) - ACRES",,UNITED STATES,PRACTICES,CENSUS,19,00000000,,23.4,9000,,AREA,00,,,,FARMS & LAND & ASSETS,ANNUAL,"387,463",ACRES,"CONSERVATION TILLAGE, (EXCL NO-TILL)","TYPOLOGY: (FAMILY FARMS, GCFI (LESS THAN 350,000 $), PRIMARY OCCUPATION, EXCL FARMING)",IOWA,"LAND USE, CROPLAND",STATE,00,,,,IOWA,TYPOLOGY,DEMOGRAPHICS,19,YEAR,2012,2012-12-31 00:00:00.000,IA,,ALL UTILIZATION PRACTICES
"PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, (EXCL NO-TILL) - ACRES",,UNITED STATES,PRACTICES,CENSUS,19,00000000,,14.9,9000,,AREA,00,,,,FARMS & LAND & ASSETS,ANNUAL,"195,348",ACRES,"CONSERVATION TILLAGE, (EXCL NO-TILL)","TYPOLOGY: (FAMILY FARMS, GCFI (LESS THAN 350,000 $), RETIREMENT)",IOWA,"LAND USE, CROPLAND",STATE,00,,,,IOWA,TYPOLOGY,DEMOGRAPHICS,19,YEAR,2012,2012-12-31 00:00:00.000,IA,,ALL UTILIZATION PRACTICES
"PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, (EXCL NO-TILL) - NUMBER OF OPERATIONS",,UNITED STATES,PRACTICES,CENSUS,19,00000000,,6.0,9000,,AREA,00,,,,FARMS & LAND & ASSETS,ANNUAL,"14,876",OPERATIONS,"CONSERVATION TILLAGE, (EXCL NO-TILL)",OPERATORS: (1 OPERATORS),IOWA,"LAND USE, CROPLAND",STATE,00,,,,IOWA,OPERATORS,DEMOGRAPHICS,19,YEAR,2012,2012-12-31 00:00:00.000,IA,,ALL UTILIZATION PRACTICES
"PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, (EXCL NO-TILL) - NUMBER OF OPERATIONS",,UNITED STATES,PRACTICES,CENSUS,19,00000000,,2.6,9000,,AREA,00,,,,FARMS & LAND & ASSETS,ANNUAL,"10,035",OPERATIONS,"CONSERVATION TILLAGE, (EXCL NO-TILL)",OPERATORS: (2 OR MORE OPERATORS),IOWA,"LAND USE, CROPLAND",STATE,00,,,,IOWA,OPERATORS,DEMOGRAPHICS,19,YEAR,2012,2012-12-31 00:00:00.000,IA,,ALL UTILIZATION PRACTICES
"PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, (EXCL NO-TILL) - NUMBER OF OPERATIONS",,UNITED STATES,PRACTICES,CENSUS,19,00000000,,7.7,9000,,AREA,00,,,,FARMS & LAND & ASSETS,ANNUAL,"6,024",OPERATIONS,"CONSERVATION TILLAGE, (EXCL NO-TILL)","OPERATORS, PRINCIPAL: (PRIMARY OCCUPATION, (EXCL FARMING))",IOWA,"LAND USE, CROPLAND",STATE,00,,,,IOWA,"OPERATORS, PRINCIPAL",DEMOGRAPHICS,19,YEAR,2012,2012-12-31 00:00:00.000,IA,,ALL UTILIZATION PRACTICES
"PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, (EXCL NO-TILL) - NUMBER OF OPERATIONS",,UNITED STATES,PRACTICES,CENSUS,19,00000000,,20.0,9000,,AREA,00,,,,FARMS & LAND & ASSETS,ANNUAL,481,OPERATIONS,"CONSERVATION TILLAGE, (EXCL NO-TILL)","OPERATORS, PRINCIPAL: (PRIMARY OCCUPATION, (EXCL FARMING), AGE 25 TO 34)",IOWA,"LAND USE, CROPLAND",STATE,00,,,,IOWA,"OPERATORS, PRINCIPAL",DEMOGRAPHICS,19,YEAR,2012,2012-12-31 00:00:00.000,IA,,ALL UTILIZATION PRACTICES
"PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, (EXCL NO-TILL) - NUMBER OF OPERATIONS",,UNITED STATES,PRACTICES,CENSUS,19,00000000,,10.9,9000,,AREA,00,,,,FARMS & LAND & ASSETS,ANNUAL,809,OPERATIONS,"CONSERVATION TILLAGE, (EXCL NO-TILL)","OPERATORS, PRINCIPAL: (PRIMARY OCCUPATION, (EXCL FARMING), AGE 35 TO 44)",IOWA,"LAND USE, CROPLAND",STATE,00,,,,IOWA,"OPERATORS, PRINCIPAL",DEMOGRAPHICS,19,YEAR,2012,2012-12-31 00:00:00.000,IA,,ALL UTILIZATION PRACTICES
"PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, (EXCL NO-TILL) - NUMBER OF OPERATIONS",,UNITED STATES,PRACTICES,CENSUS,19,00000000,,5.4,9000,,AREA,00,,,,FARMS & LAND & ASSETS,ANNUAL,"1,671",OPERATIONS,"CONSERVATION TILLAGE, (EXCL NO-TILL)","OPERATORS, PRINCIPAL: (PRIMARY OCCUPATION, (EXCL FARMING), AGE 45 TO 54)",IOWA,"LAND USE, CROPLAND",STATE,00,,,,IOWA,"OPERATORS, PRINCIPAL",DEMOGRAPHICS,19,YEAR,2012,2012-12-31 00:00:00.000,IA,,ALL UTILIZATION PRACTICES
"PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, (EXCL NO-TILL) - NUMBER OF OPERATIONS",,UNITED STATES,PRACTICES,CENSUS,19,00000000,,8.1,9000,,AREA,00,,,,FARMS & LAND & ASSETS,ANNUAL,"1,826",OPERATIONS,"CONSERVATION TILLAGE, (EXCL NO-TILL)","OPERATORS, PRINCIPAL: (PRIMARY OCCUPATION, (EXCL FARMING), AGE 55 TO 64)",IOWA,"LAND USE, CROPLAND",STATE,00,,,,IOWA,"OPERATORS, PRINCIPAL",DEMOGRAPHICS,19,YEAR,2012,2012-12-31 00:00:00.000,IA,,ALL UTILIZATION PRACTICES
