Value,unit_desc,asd_code,group_desc,freq_desc,agg_level_desc,class_desc,location_desc,domaincat_desc,prodn_practice_desc,CV (%),country_code,congr_district_code,watershed_code,source_desc,commodity_desc,state_fips_code,country_name,watershed_desc,short_desc,week_ending,county_code,begin_code,zip_5,statisticcat_desc,reference_period_desc,state_ansi,util_practice_desc,state_alpha,county_ansi,year,load_time,region_desc,county_name,end_code,domain_desc,sector_desc,state_name,asd_desc
78,PCT HARVESTED,,FIELD CROPS,WEEKLY,STATE,ALL CLASSES,IOWA,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,CORN,19,UNITED STATES,,"CORN, GRAIN - PROGRESS, MEASURED IN PCT HARVESTED",2003-10-26,,43,,PROGRESS,WEEK #43,19,GRAIN,IA,,2003,2013-01-01 12:00:00.000,,,43,TOTAL,CROPS,IOWA,
91,PCT HARVESTED,,FIELD CROPS,WEEKLY,STATE,ALL CLASSES,IOWA,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,CORN,19,UNITED STATES,,"CORN, GRAIN - PROGRESS, MEASURED IN PCT HARVESTED",2003-11-02,,44,,PROGRESS,WEEK #44,19,GRAIN,IA,,2003,2013-01-01 12:00:00.000,,,44,TOTAL,CROPS,IOWA,
96,PCT HARVESTED,,FIELD CROPS,WEEKLY,STATE,ALL CLASSES,IOWA,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,CORN,19,UNITED STATES,,"CORN, GRAIN - PROGRESS, MEASURED IN PCT HARVESTED",2003-11-09,,45,,PROGRESS,WEEK #45,19,GRAIN,IA,,2003,2013-01-01 12:00:00.000,,,45,TOTAL,CROPS,IOWA,
98,PCT HARVESTED,,FIELD CROPS,WEEKLY,STATE,ALL CLASSES,IOWA,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,CORN,19,UNITED STATES,,"CORN, GRAIN - PROGRESS, MEASURED IN PCT HARVESTED",2003-11-16,,46,,PROGRESS,WEEK #46,19,GRAIN,IA,,2003,2013-01-01 12:00:00.000,,,46,TOTAL,CROPS,IOWA,
4,PCT HARVESTED,,FIELD CROPS,WEEKLY,STATE,ALL CLASSES,IOWA,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,CORN,19,UNITED STATES,,"CORN, GRAIN - PROGRESS, MEASURED IN PCT HARVESTED",2002-09-15,,37,,PROGRESS,WEEK #37,19,GRAIN,IA,,2002,2013-01-01 12:00:00.000,,,37,TOTAL,CROPS,IOWA,
6,PCT HARVESTED,,FIELD CROPS,WEEKLY,STATE,ALL CLASSES,IOWA,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,CORN,19,UNITED STATES,,"CORN, GRAIN - PROGRESS, MEASURED IN PCT HARVESTED",2002-09-22,,38,,PROGRESS,WEEK #38,19,GRAIN,IA,,2002,2013-01-01 12:00:00.000,,,38,TOTAL,CROPS,IOWA,
10,PCT HARVESTED,,FIELD CROPS,WEEKLY,STATE,ALL CLASSES,IOWA,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,CORN,19,UNITED STATES,,"CORN, GRAIN - PROGRESS, MEASURED IN PCT HARVESTED",2002-09-29,,39,,PROGRESS,WEEK #39,19,GRAIN,IA,,2002,2013-01-01 12:00:00.000,,,39,TOTAL,CROPS,IOWA,
13,PCT HARVESTED,,FIELD CROPS,WEEKLY,STATE,ALL CLASSES,IOWA,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,CORN,19,UNITED STATES,,"CORN, GRAIN - PROGRESS, MEASURED IN PCT HARVESTED",2002-10-06,,40,,PROGRESS,WEEK #40,19,GRAIN,IA,,2002,2013-01-01 12:00:00.000,,,40,TOTAL,CROPS,IOWA,
21,PCT HARVESTED,,FIELD CROPS,WEEKLY,STATE,ALL CLASSES,IOWA,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,CORN,19,UNITED STATES,,"CORN, GRAIN - PROGRESS, MEASURED IN PCT HARVESTED",2002-10-13,,41,,PROGRESS,WEEK #41,19,GRAIN,IA,,2002,2013-01-01 12:00:00.000,,,41,TOTAL,CROPS,IOWA,
41,PCT HARVESTED,,FIELD CROPS,WEEKLY,STATE,ALL CLASSES,IOWA,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,CORN,19,UNITED STATES,,"CORN, GRAIN - PROGRESS, MEASURED IN PCT HARVESTED",2002-10-20,,42,,PROGRESS,WEEK #42,19,GRAIN,IA,,2002,2013-01-01 12:00:00.000,,,42,TOTAL,CROPS,IOWA,
61,PCT HARVESTED,,FIELD CROPS,WEEKLY,STATE,ALL CLASSES,IOWA,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,CORN,19,UNITED STATES,,"CORN, GRAIN - PROGRESS, MEASURED IN PCT HARVESTED",2002-10-27,,43,,PROGRESS,WEEK #43,19,GRAIN,IA,,2002,2013-01-01 12:00:00.000,,,43,TOTAL,CROPS,IOWA,
76,PCT HARVESTED,,FIELD CROPS,WEEKLY,STATE,ALL CLASSES,IOWA,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,CORN,19,UNITED STATES,,"CORN, GRAIN - PROGRESS, MEASURED IN PCT HARVESTED",2002-11-03,,44,,PROGRESS,WEEK #44,19,GRAIN,IA,,2002,2013-01-01 12:00:00.000,,,44,TOTAL,CROPS,IOWA,
89,PCT HARVESTED,,FIELD CROPS,WEEKLY,STATE,ALL CLASSES,IOWA,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,CORN,19,UNITED STATES,,"CORN, GRAIN - PROGRESS, MEASURED IN PCT HARVESTED",2002-11-10,,45,,PROGRESS,WEEK #45,19,GRAIN,IA,,2002,2013-01-01 12:00:00.000,,,45,TOTAL,CROPS,IOWA,
96,PCT HARVESTED,,FIELD CROPS,WEEKLY,STATE,ALL CLASSES,IOWA,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,CORN,19,UNITED STATES,,"CORN, GRAIN - PROGRESS, MEASURED IN PCT HARVESTED",2002-11-17,,46,,PROGRESS,WEEK #46,19,GRAIN,IA,,2002,2013-01-01 12:00:00.000,,,46,TOTAL,CROPS,IOWA,
99,PCT HARVESTED,,FIELD CROPS,WEEKLY,STATE,ALL CLASSES,IOWA,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,CORN,19,UNITED STATES,,"CORN, GRAIN - PROGRESS, MEASURED IN PCT HARVESTED",2002-11-24,,47,,PROGRESS,WEEK #47,19,GRAIN,IA,,2002,2013-01-01 12:00:00.000,,,47,TOTAL,CROPS,IOWA,
0,PCT HARVESTED,,FIELD CROPS,WEEKLY,STATE,ALL CLASSES,IOWA,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,CORN,19,UNITED STATES,,"CORN, GRAIN - PROGRESS, MEASURED IN PCT HARVESTED",2001-09-09,,36,,PROGRESS,WEEK #36,19,GRAIN,IA,,2001,2013-01-01 12:00:00.000,,,36,TOTAL,CROPS,IOWA,
2,PCT HARVESTED,,FIELD CROPS,WEEKLY,STATE,ALL CLASSES,IOWA,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,CORN,19,UNITED STATES,,"CORN, GRAIN - PROGRESS, MEASURED IN PCT HARVESTED",2001-09-16,,37,,PROGRESS,WEEK #37,19,GRAIN,IA,,2001,2013-01-01 12:00:00.000,,,37,TOTAL,CROPS,IOWA,
3,PCT HARVESTED,,FIELD CROPS,WEEKLY,STATE,ALL CLASSES,IOWA,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,CORN,19,UNITED STATES,,"CORN, GRAIN - PROGRESS, MEASURED IN PCT HARVESTED",2001-09-23,,38,,PROGRESS,WEEK #38,19,GRAIN,IA,,2001,2013-01-01 12:00:00.000,,,38,TOTAL,CROPS,IOWA,
5,PCT HARVESTED,,FIELD CROPS,WEEKLY,STATE,ALL CLASSES,IOWA,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,CORN,19,UNITED STATES,,"CORN, GRAIN - PROGRESS, MEASURED IN PCT HARVESTED",2001-09-30,,39,,PROGRESS,WEEK #39,19,GRAIN,IA,,2001,2013-01-01 12:00:00.000,,,39,TOTAL,CROPS,IOWA,
9,PCT HARVESTED,,FIELD CROPS,WEEKLY,STATE,ALL CLASSES,IOWA,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,CORN,19,UNITED STATES,,"CORN, GRAIN - PROGRESS, MEASURED IN PCT HARVESTED",2001-10-07,,40,,PROGRESS,WEEK #40,19,GRAIN,IA,,2001,2013-01-01 12:00:00.000,,,40,TOTAL,CROPS,IOWA,
14,PCT HARVESTED,,FIELD CROPS,WEEKLY,STATE,ALL CLASSES,IOWA,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,CORN,19,UNITED STATES,,"CORN, GRAIN - PROGRESS, MEASURED IN PCT HARVESTED",2001-10-14,,41,,PROGRESS,WEEK #41,19,GRAIN,IA,,2001,2013-01-01 12:00:00.000,,,41,TOTAL,CROPS,IOWA,
29,PCT HARVESTED,,FIELD CROPS,WEEKLY,STATE,ALL CLASSES,IOWA,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,CORN,19,UNITED STATES,,"CORN, GRAIN - PROGRESS, MEASURED IN PCT HARVESTED",2001-10-21,,42,,PROGRESS,WEEK #42,19,GRAIN,IA,,2001,2013-01-01 12:00:00.000,,,42,TOTAL,CROPS,IOWA,
53,PCT HARVESTED,,FIELD CROPS,WEEKLY,STATE,ALL CLASSES,IOWA,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,CORN,19,UNITED STATES,,"CORN, GRAIN - PROGRESS, MEASURED IN PCT HARVESTED",2001-10-28,,43,,PROGRESS,WEEK #43,19,GRAIN,IA,,2001,2013-01-01 12:00:00.000,,,43,TOTAL,CROPS,IOWA,
76,PCT HARVESTED,,FIELD CROPS,WEEKLY,STATE,ALL CLASSES,IOWA,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,CORN,19,UNITED STATES,,"CORN, GRAIN - PROGRESS, MEASURED IN PCT HARVESTED",2001-11-04,,44,,PROGRESS,WEEK #44,19,GRAIN,IA,,2001,2013-01-01 12:00:00.000,,,44,TOTAL,CROPS,IOWA,
93,PCT HARVESTED,,FIELD CROPS,WEEKLY,STATE,ALL CLASSES,IOWA,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,CORN,19,UNITED STATES,,"CORN, GRAIN - PROGRESS, MEASURED IN PCT HARVESTED",2001-11-11,,45,,PROGRESS,WEEK #45,19,GRAIN,IA,,2001,2013-01-01 12:00:00.000,,,45,TOTAL,CROPS,IOWA,
98,PCT HARVESTED,,FIELD CROPS,WEEKLY,STATE,ALL CLASSES,IOWA,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,CORN,19,UNITED STATES,,"CORN, GRAIN - PROGRESS, MEASURED IN PCT HARVESTED",2001-11-18,,46,,PROGRESS,WEEK #46,19,GRAIN,IA,,2001,2013-01-01 12:00:00.000,,,46,TOTAL,CROPS,IOWA,
1,PCT HARVESTED,,FIELD CROPS,WEEKLY,STATE,ALL CLASSES,IOWA,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,CORN,19,UNITED STATES,,"CORN, GRAIN - PROGRESS, MEASURED IN PCT HARVESTED",2000-09-03,,35,,PROGRESS,WEEK #35,19,GRAIN,IA,,2000,2013-01-01 12:00:00.000,,,35,TOTAL,CROPS,IOWA,
3,PCT HARVESTED,,FIELD CROPS,WEEKLY,STATE,ALL CLASSES,IOWA,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,CORN,19,UNITED STATES,,"CORN, GRAIN - PROGRESS, MEASURED IN PCT HARVESTED",2000-09-10,,36,,PROGRESS,WEEK #36,19,GRAIN,IA,,2000,2013-01-01 12:00:00.000,,,36,TOTAL,CROPS,IOWA,
10,PCT HARVESTED,,FIELD CROPS,WEEKLY,STATE,ALL CLASSES,IOWA,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,CORN,19,UNITED STATES,,"CORN, GRAIN - PROGRESS, MEASURED IN PCT HARVESTED",2000-09-17,,37,,PROGRESS,WEEK #37,19,GRAIN,IA,,2000,2013-01-01 12:00:00.000,,,37,TOTAL,CROPS,IOWA,
21,PCT HARVESTED,,FIELD CROPS,WEEKLY,STATE,ALL CLASSES,IOWA,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,CORN,19,UNITED STATES,,"CORN, GRAIN - PROGRESS, MEASURED IN PCT HARVESTED",2000-09-24,,38,,PROGRESS,WEEK #38,19,GRAIN,IA,,2000,2013-01-01 12:00:00.000,,,38,TOTAL,CROPS,IOWA,
38,PCT HARVESTED,,FIELD CROPS,WEEKLY,STATE,ALL CLASSES,IOWA,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,CORN,19,UNITED STATES,,"CORN, GRAIN - PROGRESS, MEASURED IN PCT HARVESTED",2000-10-01,,39,,PROGRESS,WEEK #39,19,GRAIN,IA,,2000,2013-01-01 12:00:00.000,,,39,TOTAL,CROPS,IOWA,
53,PCT HARVESTED,,FIELD CROPS,WEEKLY,STATE,ALL CLASSES,IOWA,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,CORN,19,UNITED STATES,,"CORN, GRAIN - PROGRESS, MEASURED IN PCT HARVESTED",2000-10-08,,40,,PROGRESS,WEEK #40,19,GRAIN,IA,,2000,2013-01-01 12:00:00.000,,,40,TOTAL,CROPS,IOWA,
76,PCT HARVESTED,,FIELD CROPS,WEEKLY,STATE,ALL CLASSES,IOWA,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,CORN,19,UNITED STATES,,"CORN, GRAIN - PROGRESS, MEASURED IN PCT HARVESTED",2000-10-15,,41,,PROGRESS,WEEK #41,19,GRAIN,IA,,2000,2013-01-01 12:00:00.000,,,41,TOTAL,CROPS,IOWA,
91,PCT HARVESTED,,FIELD CROPS,WEEKLY,STATE,ALL CLASSES,IOWA,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,CORN,19,UNITED STATES,,"CORN, GRAIN - PROGRESS, MEASURED IN PCT HARVESTED",2000-10-22,,42,,PROGRESS,WEEK #42,19,GRAIN,IA,,2000,2013-01-01 12:00:00.000,,,42,TOTAL,CROPS,IOWA,
96,PCT HARVESTED,,FIELD CROPS,WEEKLY,STATE,ALL CLASSES,IOWA,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,CORN,19,UNITED STATES,,"CORN, GRAIN - PROGRESS, MEASURED IN PCT HARVESTED",2000-10-29,,43,,PROGRESS,WEEK #43,19,GRAIN,IA,,2000,2013-01-01 12:00:00.000,,,43,TOTAL,CROPS,IOWA,
98,PCT HARVESTED,,FIELD CROPS,WEEKLY,STATE,ALL CLASSES,IOWA,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,CORN,19,UNITED STATES,,"CORN, GRAIN - PROGRESS, MEASURED IN PCT HARVESTED",2000-11-05,,44,,PROGRESS,WEEK #44,19,GRAIN,IA,,2000,2013-01-01 12:00:00.000,,,44,TOTAL,CROPS,IOWA,
99,PCT HARVESTED,,FIELD CROPS,WEEKLY,STATE,ALL CLASSES,IOWA,NOT SPECIFIED,ALL PRODUCTION PRACTICES,,9000,,00000000,SURVEY,CORN,19,UNITED STATES,,"CORN, GRAIN - PROGRESS, MEASURED IN PCT HARVESTED",2000-11-12,,45,,PROGRESS,WEEK #45,19,GRAIN,IA,,2000,2013-01-01 12:00:00.000,,,45,TOTAL,CROPS,IOWA,
