Area,AP Ratio,District,Season,Avg Temp,Avg Humidity,Crop Name,Transplant,Growth,Harvest,Production,Max Temp,Min Temp,Max Relative Humidity,Min Relative Humidity,soil_ph,NDVI_early,NDVI_mid,NDVI_late,NDVI_std,NDVI_prev_season
0,#DIV/0!,Bagerhat,Kharif 2,28.0,35.0,Arhar,Aug,Sep to Oct,Nov,0,30,26.0,20,50,57.0,0.36797252036576,0.5209035211125709,0.6214849029628107,0.10822922826383441,0.3076850950523782
64,0.265625,Bandarban,Kharif 2,28.0,35.0,Arhar,Aug,Sep to Oct,Nov,17,30,26.0,20,50,55.0,0.4875178800779642,0.56465406377732,0.7636090237183978,0.1874955775464185,0.5380354289240772
0,#DIV/0!,Barguna,Kharif 2,28.0,35.0,Arhar,Aug,Sep to Oct,Nov,0,30,26.0,20,50,57.0,0.1725115850101264,0.46005407100422857,0.6701243948177539,0.22991339401043845,0.3334017153350163
0,#DIV/0!,Barishal,Kharif 2,28.0,35.0,Arhar,Aug,Sep to Oct,Nov,0,30,26.0,20,50,,0.1904844619362955,0.4341648750731914,0.5307537456864099,0.16948812606336158,0.3245837439937262
0,#DIV/0!,Bhola,Kharif 2,28.0,35.0,Arhar,Aug,Sep to Oct,Nov,0,30,26.0,20,50,56.0,0.0628187267415414,0.32749655180555476,0.4295190696079973,0.17467329774529008,0.1855874177236102
6,0.3333333333,Bogura,Kharif 2,28.0,35.0,Arhar,Aug,Sep to Oct,Nov,2,30,26.0,20,50,,0.1458454463723086,0.4451416864588663,0.4866866462303992,0.2044261145515635,0.2857453203994977
0,#DIV/0!,Brahmanbaria,Kharif 2,28.0,35.0,Arhar,Aug,Sep to Oct,Nov,0,30,26.0,20,50,54.0,0.2231572914897405,0.3307084410611419,0.4832769726821609,0.12870941540751957,0.188064601572371
0,#DIV/0!,Chandpur,Kharif 2,28.0,35.0,Arhar,Aug,Sep to Oct,Nov,0,30,26.0,20,50,,0.2156911286424974,0.40607724627391495,0.511193701275472,0.1578404010992369,0.3248166463103474
50,0.38,Chapai Nawabganj,Kharif 2,28.0,35.0,Arhar,Aug,Sep to Oct,Nov,19,30,26.0,20,50,,0.3933928204975689,0.39205682111335066,0.5166230847120769,0.14273479757797486,0.3158738866969921
35,0.6571428571,Chattogram,Kharif 2,28.0,35.0,Arhar,Aug,Sep to Oct,Nov,23,30,26.0,20,50,,0.2472074271527324,0.5465999003425062,0.6490491736260601,0.195392913096605,0.4592212447118667
24,0.25,Chuadanga,Kharif 2,28.0,35.0,Arhar,Aug,Sep to Oct,Nov,6,30,26.0,20,50,,0.4048532779091586,0.37246684066481406,0.5781108306077708,0.21459357175671265,0.3129435337540583
2,2,CoxsBazar,Kharif 2,28.0,35.0,Arhar,Aug,Sep to Oct,Nov,4,30,26.0,20,50,55.0,0.3524293584290747,0.4393519451254522,0.5181658529893575,0.14187426317068147,0.3617584244219423
2,0,Cumilla,Kharif 2,28.0,35.0,Arhar,Aug,Sep to Oct,Nov,0,30,26.0,20,50,,0.2342026799041616,0.4874035098281556,0.6332118144284202,0.20077491227360683,0.4432566265522507
0,#DIV/0!,Dhaka,Kharif 2,28.0,35.0,Arhar,Aug,Sep to Oct,Nov,0,30,26.0,20,50,,0.1617085368810471,0.3739978340952797,0.4637615523232626,0.1337037029818151,0.2359514042907517
15,0.2666666667,Dinajpur,Kharif 2,28.0,35.0,Arhar,Aug,Sep to Oct,Nov,4,30,26.0,20,50,,0.2318182627073085,0.5239328823548817,0.5334847342658163,0.2043221529514548,0.1911947455467423
5,0.4,Faridpur,Kharif 2,28.0,35.0,Arhar,Aug,Sep to Oct,Nov,2,30,26.0,20,50,,0.2343987436039652,0.4589359376067993,0.5431138624575879,0.154787580283514,0.1922260030735255
11,0.1818181818,Feni,Kharif 2,28.0,35.0,Arhar,Aug,Sep to Oct,Nov,2,30,26.0,20,50,,0.1727512973903106,0.5346346076270578,0.6568684139549554,0.24331808040470812,0.3420579380209889
49,0.5918367347,Gaibandha,Kharif 2,28.0,35.0,Arhar,Aug,Sep to Oct,Nov,29,30,26.0,20,50,57.0,0.1862351151714448,0.4143047369498758,0.472527892285157,0.15295885284798005,0.2962063273967376
2,0,Gazipur,Kharif 2,28.0,35.0,Arhar,Aug,Sep to Oct,Nov,0,30,26.0,20,50,,0.0798820916389187,0.4239447020268672,0.6351801312217112,0.24355318686542382,0.3447734668324618
0,#DIV/0!,Gopalganj,Kharif 2,28.0,35.0,Arhar,Aug,Sep to Oct,Nov,0,30,26.0,20,50,56.0,0.373290152738146,0.5529510431533057,0.6431246483263354,0.12814711032020948,0.3497550691217142
0,#DIV/0!,Habiganj,Kharif 2,28.0,35.0,Arhar,Aug,Sep to Oct,Nov,0,30,26.0,20,50,,0.1548294209765824,0.34940311996626405,0.490276717097282,0.16427689652905264,0.245932692591611
8,0.25,Jamalpur,Kharif 2,28.0,35.0,Arhar,Aug,Sep to Oct,Nov,2,30,26.0,20,50,,0.1648097082920677,0.3754107767415175,0.516399347268738,0.2138921242818444,0.2646026336761234
12,0.3333333333,Jashore,Kharif 2,28.0,35.0,Arhar,Aug,Sep to Oct,Nov,4,30,26.0,20,50,,0.3289696423116384,0.543372186262044,0.5761013650280524,0.1728723816297973,0.2644109823157027
0,#DIV/0!,Jhallokati,Kharif 2,28.0,35.0,Arhar,Aug,Sep to Oct,Nov,0,30,26.0,20,50,,0.2577418454737988,0.5986356350553269,0.7413763264744606,0.22111637569532944,0.3997108859765451
0,#DIV/0!,Jhenaidah,Kharif 2,28.0,35.0,Arhar,Aug,Sep to Oct,Nov,0,30,26.0,20,50,,0.3584825905341126,0.5329267355608904,0.5856887814533969,0.19867765564587012,0.2515724809224544
20,0.4,Joypurhat,Kharif 2,28.0,35.0,Arhar,Aug,Sep to Oct,Nov,8,30,26.0,20,50,64.0,0.1340678993163834,0.5072211101913036,0.495012034982754,0.24000823082430392,0.2741185892315073
29,0.3103448276,Khagrachari,Kharif 2,28.0,35.0,Arhar,Aug,Sep to Oct,Nov,9,30,26.0,20,50,54.0,0.5047117029912593,0.551657177663618,0.8046879631390788,0.2211499054194972,0.5632408079214678
0,#DIV/0!,Khulna,Kharif 2,28.0,35.0,Arhar,Aug,Sep to Oct,Nov,0,30,26.0,20,50,59.0,0.2743240682666131,0.4768808779489006,0.5800102272282405,0.14200886304583313,0.2418435740231755
0,#DIV/0!,Kishoreganj,Kharif 2,28.0,35.0,Arhar,Aug,Sep to Oct,Nov,0,30,26.0,20,50,,0.0352614250669803,0.12134424014598144,0.346103638367728,0.14499030181920325,0.0466277222103982
61,0.2950819672,Kurigram,Kharif 2,28.0,35.0,Arhar,Aug,Sep to Oct,Nov,18,30,26.0,20,50,,0.1600381274417598,0.41611921889355363,0.4533404465415963,0.1489942289448691,0.2126574194433389
91,0.4725274725,Kushtia,Kharif 2,28.0,35.0,Arhar,Aug,Sep to Oct,Nov,43,30,26.0,20,50,,0.301738590217574,0.4428746170924917,0.5100774986217015,0.17348596182597667,0.3063360618005153
14,0.1428571429,Lakshmipur,Kharif 2,28.0,35.0,Arhar,Aug,Sep to Oct,Nov,2,30,26.0,20,50,56.0,0.1735118910859101,0.3803014351597838,0.5368424127097657,0.19037127294278444,0.216911533590321
7,0.1428571429,Lalmonirhat,Kharif 2,28.0,35.0,Arhar,Aug,Sep to Oct,Nov,1,30,26.0,20,50,,0.2845360775211245,0.5229435337718871,0.4495769122619324,0.12906022557703567,0.1886964255619581
0,#DIV/0!,Madaripur,Kharif 2,28.0,35.0,Arhar,Aug,Sep to Oct,Nov,0,30,26.0,20,50,56.0,0.2382060091531424,0.48720447051668314,0.5270003205348973,0.14800057976340938,0.3015037563974885
11,0.2727272727,Magura,Kharif 2,28.0,35.0,Arhar,Aug,Sep to Oct,Nov,3,30,26.0,20,50,61.0,0.2250636941149401,0.5348021394978199,0.5564517069988566,0.21780293882979335,0.3068813352363869
0,#DIV/0!,Manikganj,Kharif 2,28.0,35.0,Arhar,Aug,Sep to Oct,Nov,0,30,26.0,20,50,,0.1812878463667706,0.41540088024896,0.4185406978474758,0.11763409955789018,0.2227934918175409
16,0.375,Meherpur,Kharif 2,28.0,35.0,Arhar,Aug,Sep to Oct,Nov,6,30,26.0,20,50,65.0,0.3930040447526618,0.3908698203464722,0.5774080200216897,0.2354072905942809,0.3536386487641446
26,0.2692307692,Moulvibazar,Kharif 2,28.0,35.0,Arhar,Aug,Sep to Oct,Nov,7,30,26.0,20,50,,0.2298372609953658,0.4582002612941123,0.6199927514832799,0.16553386978662127,0.3316964980247003
12,0.25,Munshiganj,Kharif 2,28.0,35.0,Arhar,Aug,Sep to Oct,Nov,3,30,26.0,20,50,,0.1325143943009333,0.3966906142497604,0.4487728540074254,0.15824921213767618,0.3160496897107698
0,#DIV/0!,Mymensingh,Kharif 2,28.0,35.0,Arhar,Aug,Sep to Oct,Nov,0,30,26.0,20,50,,0.1389876607018474,0.5802072434865271,0.6097119497847369,0.23658989780225598,0.2698808416271118
132,0.4166666667,Naogaon,Kharif 2,28.0,35.0,Arhar,Aug,Sep to Oct,Nov,55,30,26.0,20,50,,0.2610506888737964,0.4867980477394219,0.5271957717658298,0.17633304384791004,0.3045155374762066
0,#DIV/0!,Narail,Kharif 2,28.0,35.0,Arhar,Aug,Sep to Oct,Nov,0,30,26.0,20,50,58.0,0.294056796049288,0.5023501757492198,0.5628542478735085,0.15462459861888322,0.2634323510957302
0,#DIV/0!,Narayanganj,Kharif 2,28.0,35.0,Arhar,Aug,Sep to Oct,Nov,0,30,26.0,20,50,,0.2055703158072168,0.3495276482323971,0.484101190508087,0.11791762226445507,0.3477409062434406
0,#DIV/0!,Narsingdi,Kharif 2,28.0,35.0,Arhar,Aug,Sep to Oct,Nov,0,30,26.0,20,50,,0.2212477349859281,0.4035722195017175,0.582228604206656,0.14808093972185832,0.3843016714945546
15,0.2,Natore,Kharif 2,28.0,35.0,Arhar,Aug,Sep to Oct,Nov,3,30,26.0,20,50,,0.2497972959779298,0.3860207300644457,0.5182904304847376,0.2252885638814855,0.3978173091447218
8,0.375,Netrokona,Kharif 2,28.0,35.0,Arhar,Aug,Sep to Oct,Nov,3,30,26.0,20,50,,0.1097388440365386,0.3422064426038478,0.4572107645523022,0.1490505181532676,0.09812317506523
0,#DIV/0!,Nilphamari,Kharif 2,28.0,35.0,Arhar,Aug,Sep to Oct,Nov,0,30,26.0,20,50,,0.2971558927059972,0.5486483070922028,0.4830189104860807,0.14645858826426486,0.0941026951895885
40,0.25,Noakhali,Kharif 2,28.0,35.0,Arhar,Aug,Sep to Oct,Nov,10,30,26.0,20,50,55.0,0.1463623264955313,0.4177507491506494,0.6121314642988956,0.2302222941656167,0.3002479520998793
7,0.7142857143,Pabna,Kharif 2,28.0,35.0,Arhar,Aug,Sep to Oct,Nov,5,30,26.0,20,50,,0.2655064359584098,0.42251757952291263,0.4938904215556714,0.1582751120757719,0.3322302187313384
0,#DIV/0!,Panchagar,Kharif 2,28.0,35.0,Arhar,Aug,Sep to Oct,Nov,0,30,26.0,20,50,,0.369401739785313,0.5171154443562651,0.485823986874206,0.17481938946005385,0.2408245389975022
0,#DIV/0!,Patuakhali,Kharif 2,28.0,35.0,Arhar,Aug,Sep to Oct,Nov,0,30,26.0,20,50,,0.1003055359864112,0.4935695825619868,0.6429891164126075,0.2546624364427509,0.2708267478018758
0,#DIV/0!,Pirojpur,Kharif 2,28.0,35.0,Arhar,Aug,Sep to Oct,Nov,0,30,26.0,20,50,57.0,0.2624382760227538,0.5689410239309609,0.6965960442832237,0.20040124872955173,0.3852390179122407
33,0.2727272727,Rajbari,Kharif 2,28.0,35.0,Arhar,Aug,Sep to Oct,Nov,9,30,26.0,20,50,60.0,0.1969779583846395,0.46245153404869815,0.466512607496879,0.16618861731086929,0.3247059383230628
6,0.1666666667,Rajshahi,Kharif 2,28.0,35.0,Arhar,Aug,Sep to Oct,Nov,1,30,26.0,20,50,65.0,0.3234410436367065,0.3904977265295081,0.4638470315151211,0.1526839228943546,0.2946516903259429
151,0.5298013245,Rangamati,Kharif 2,28.0,35.0,Arhar,Aug,Sep to Oct,Nov,80,30,26.0,20,50,,0.3966247743805545,0.5671301359510404,0.7572250026165042,0.19672046697322976,0.609906371670307
83,0.734939759,Rangpur,Kharif 2,28.0,35.0,Arhar,Aug,Sep to Oct,Nov,61,30,26.0,20,50,59.0,0.2587256418101652,0.5431476811347895,0.5551464143048584,0.17978397391048326,0.2367261980987058
0,#DIV/0!,Satkhira,Kharif 2,28.0,35.0,Arhar,Aug,Sep to Oct,Nov,0,30,26.0,20,50,59.0,0.2608332964740397,0.4124134270358451,0.4949600162131376,0.13655217896357313,0.2474221884969978
0,#DIV/0!,Shariatpur,Kharif 2,28.0,35.0,Arhar,Aug,Sep to Oct,Nov,0,30,26.0,20,50,55.0,0.3060714061064356,0.4214326000383027,0.4604456937918399,0.09551648527698318,0.2376970365297308
8,0.375,Sherpur,Kharif 2,28.0,35.0,Arhar,Aug,Sep to Oct,Nov,3,30,26.0,20,50,,0.2004443254985731,0.5023450503179366,0.6041241456870005,0.2183642629054117,0.2947216372986462
0,#DIV/0!,Sirajganj,Kharif 2,28.0,35.0,Arhar,Aug,Sep to Oct,Nov,0,30,26.0,20,50,,0.1185287326216384,0.3010542563846624,0.3832723887128045,0.15402343289501932,0.2391123797848982
0,#DIV/0!,Sunamganj,Kharif 2,28.0,35.0,Arhar,Aug,Sep to Oct,Nov,0,30,26.0,20,50,54.0,0.0096036979545399,0.0388675287511582,0.1793284797174766,0.08087444789042958,-0.0542292857374388
0,#DIV/0!,Sylhet,Kharif 2,28.0,35.0,Arhar,Aug,Sep to Oct,Nov,0,30,26.0,20,50,54.0,0.1775812226237738,0.41810031798021796,0.5401497904776739,0.15546018917534946,0.13485983039162
3,0,Tangail,Kharif 2,28.0,35.0,Arhar,Aug,Sep to Oct,Nov,0,30,26.0,20,50,60.0,0.1591988119601507,0.4660683481933595,0.5500375193507461,0.20223292786875452,0.1595776260298182
40,0.35,Thakurgaon,Kharif 2,28.0,35.0,Arhar,Aug,Sep to Oct,Nov,14,30,26.0,20,50,,0.3826151757848311,0.5247897143684177,0.4435090691546509,0.1525557259834554,0.2128467513454522
14355,1.118843608,Bagerhat,Kharif 1,26.0,72.5,Aus,March,April to july,Aug,16061,40,12.0,60,85,57.0,0.5711876241926808,0.2671469327157075,0.36797252036576,0.12693899582293255,0.533074061065529
30323,0.80681331,Bandarban,Kharif 1,26.0,72.5,Aus,March,April to july,Aug,24465,40,12.0,60,85,55.0,0.5676824803630925,0.40589161668495505,0.4875178800779642,0.11190336606469355,0.6821383327059017
136821,1.023665958,Barguna,Kharif 1,26.0,72.5,Aus,March,April to july,Aug,140059,40,12.0,60,85,57.0,0.3352139518717137,0.29083352567706255,0.1725115850101264,0.07091003682629747,0.291063589685606
44719,0.7564793488,Barishal,Kharif 1,26.0,72.5,Aus,March,April to july,Aug,33829,40,12.0,60,85,,0.43248229774155,0.2843704036936797,0.1904844619362955,0.09105513728521505,0.2533858903228801
225181,0.7846976432,Bhola,Kharif 1,26.0,72.5,Aus,March,April to july,Aug,176699,40,12.0,60,85,56.0,0.3010654880049462,0.1937122601154376,0.0628187267415414,0.07765386839974579,0.243217327760463
79878,0.9793184607,Bogura,Kharif 1,26.0,72.5,Aus,March,April to july,Aug,78226,40,12.0,60,85,,0.5031143822226227,0.2695753116880148,0.1458454463723086,0.1464830197185685,0.3907901958771589
28171,1.044016897,Brahmanbaria,Kharif 1,26.0,72.5,Aus,March,April to july,Aug,29411,40,12.0,60,85,54.0,0.6120203918074798,0.237264399379824,0.2231572914897405,0.2032114496728545,0.3909190194818471
26157,1.04304775,Chandpur,Kharif 1,26.0,72.5,Aus,March,April to july,Aug,27283,40,12.0,60,85,,0.4859674573852385,0.2646230150831639,0.2156911286424974,0.10403393512170495,0.3913421262911484
112725,1.093138168,Chapai Nawabganj,Kharif 1,26.0,72.5,Aus,March,April to july,Aug,123224,40,12.0,60,85,,0.5329944189746634,0.3232282992721101,0.3933928204975689,0.09149049174816098,0.4431037695451635
87232,1.168241012,Chattogram,Kharif 1,26.0,72.5,Aus,March,April to july,Aug,101908,40,12.0,60,85,,0.4802903771854044,0.3471185291382584,0.2472074271527324,0.09563521988044281,0.5031925773161925
105578,1.08818125,Chuadanga,Kharif 1,26.0,72.5,Aus,March,April to july,Aug,114888,40,12.0,60,85,,0.6064678529651709,0.37676544326040545,0.4048532779091586,0.10543401412767629,0.5937943182711736
7479,1.064447119,CoxsBazar,Kharif 1,26.0,72.5,Aus,March,April to july,Aug,7961,40,12.0,60,85,55.0,0.4628693746612334,0.3333961221277134,0.3524293584290747,0.059826244492437675,0.4613461644922925
194395,0.9509400962,Cumilla,Kharif 1,26.0,72.5,Aus,March,April to july,Aug,184858,40,12.0,60,85,,0.5910383419566766,0.28079746973064335,0.2342026799041616,0.16434842293240054,0.4346417753677448
1454,0.7902338377,Dhaka,Kharif 1,26.0,72.5,Aus,March,April to july,Aug,1149,40,12.0,60,85,,0.4340019668066029,0.2385141396306013,0.1617085368810471,0.0939494112209077,0.344767292591086
28663,0.8469804277,Dinajpur,Kharif 1,26.0,72.5,Aus,March,April to july,Aug,24277,40,12.0,60,85,,0.5768919544682428,0.2587030963099046,0.2318182627073085,0.18095555901585084,0.4042335990913202
21437,0.6256938937,Faridpur,Kharif 1,26.0,72.5,Aus,March,April to july,Aug,13413,40,12.0,60,85,,0.5101997893014788,0.2879453075913369,0.2343987436039652,0.15412206159993855,0.4746373619141085
27313,0.8943726431,Feni,Kharif 1,26.0,72.5,Aus,March,April to july,Aug,24428,40,12.0,60,85,,0.5023790786684436,0.22973413454253871,0.1727512973903106,0.15633876156279713,0.4589202557758623
34902,0.8496074724,Gaibandha,Kharif 1,26.0,72.5,Aus,March,April to july,Aug,29653,40,12.0,60,85,57.0,0.5052634601391561,0.21613397413845883,0.1862351151714448,0.15801678532450694,0.3434167606212545
3943,1.305351255,Gazipur,Kharif 1,26.0,72.5,Aus,March,April to july,Aug,5147,40,12.0,60,85,,0.5111937838721802,0.2551414828258255,0.0798820916389187,0.1590314680447676,0.3482783737758274
9664,1.432326159,Gopalganj,Kharif 1,26.0,72.5,Aus,March,April to july,Aug,13842,40,12.0,60,85,56.0,0.6330877335678394,0.36811427843248734,0.373290152738146,0.10901540388181326,0.4545933382146112
191786,1.085219985,Habiganj,Kharif 1,26.0,72.5,Aus,March,April to july,Aug,208130,40,12.0,60,85,,0.6014605348999472,0.2535987872124722,0.1548294209765824,0.1782012110967459,0.4730658538368976
9975,0.9179949875,Jamalpur,Kharif 1,26.0,72.5,Aus,March,April to july,Aug,9157,40,12.0,60,85,,0.5278123755787749,0.19415434873435433,0.1648097082920677,0.15479060070008038,0.3849267622873427
41981,1.262070937,Jashore,Kharif 1,26.0,72.5,Aus,March,April to july,Aug,52983,40,12.0,60,85,,0.6067794453589154,0.34005460081705996,0.3289696423116384,0.1558013665244629,0.4688805230475235
39679,1.070692306,Jhallokati,Kharif 1,26.0,72.5,Aus,March,April to july,Aug,42484,40,12.0,60,85,,0.5179106140943847,0.38768697005319736,0.2577418454737988,0.09175046296816729,0.4152984185672557
87423,1.223591046,Jhenaidah,Kharif 1,26.0,72.5,Aus,March,April to july,Aug,106970,40,12.0,60,85,,0.6072717913709762,0.3670210897373056,0.3584825905341126,0.1285507300268861,0.5172636126901161
1038,0.9441233141,Joypurhat,Kharif 1,26.0,72.5,Aus,March,April to july,Aug,980,40,12.0,60,85,64.0,0.4871203122169448,0.33757340034884986,0.1340678993163834,0.17691793529555744,0.4013493246727935
11154,1.009144701,Khagrachari,Kharif 1,26.0,72.5,Aus,March,April to july,Aug,11256,40,12.0,60,85,54.0,0.5737845474176946,0.36979625374349245,0.5047117029912593,0.14115472958586703,0.6273542204861793
9017,0.5480758567,Khulna,Kharif 1,26.0,72.5,Aus,March,April to july,Aug,4942,40,12.0,60,85,59.0,0.4979323952822052,0.23638923809094275,0.2743240682666131,0.10639737112880292,0.4395870026247023
66014,1.050216621,Kishoreganj,Kharif 1,26.0,72.5,Aus,March,April to july,Aug,69329,40,12.0,60,85,,0.6380676429483706,0.12845382736010105,0.0352614250669803,0.25678237767030737,0.4131448806084709
16357,0.8437977624,Kurigram,Kharif 1,26.0,72.5,Aus,March,April to july,Aug,13802,40,12.0,60,85,,0.4446969686649252,0.18321190180474756,0.1600381274417598,0.13020606094203807,0.294759011881437
67774,1.167424086,Kushtia,Kharif 1,26.0,72.5,Aus,March,April to july,Aug,79121,40,12.0,60,85,,0.5026391517689011,0.33271675332613654,0.301738590217574,0.07873993233581913,0.5144873456235682
80238,0.8856152945,Lakshmipur,Kharif 1,26.0,72.5,Aus,March,April to july,Aug,71060,40,12.0,60,85,56.0,0.4099483108021562,0.2306600104340929,0.1735118910859101,0.10891756339529524,0.329965698770968
27851,1.01267459,Lalmonirhat,Kharif 1,26.0,72.5,Aus,March,April to july,Aug,28204,40,12.0,60,85,,0.5685270716402814,0.26697516084442463,0.2845360775211245,0.1554352839238054,0.4948821771436415
4854,0.6847960445,Madaripur,Kharif 1,26.0,72.5,Aus,March,April to july,Aug,3324,40,12.0,60,85,56.0,0.5126870864671587,0.3008301047092089,0.2382060091531424,0.12803516004706642,0.434792084871636
14520,0.8349173554,Magura,Kharif 1,26.0,72.5,Aus,March,April to july,Aug,12123,40,12.0,60,85,61.0,0.5805999045721482,0.36824193174872333,0.2250636941149401,0.13218755878830676,0.4803835186927634
8158,0.8540083354,Manikganj,Kharif 1,26.0,72.5,Aus,March,April to july,Aug,6967,40,12.0,60,85,,0.4337041495265221,0.23882780498863038,0.1812878463667706,0.10091547116457279,0.1994612868881428
51464,1.24450101,Meherpur,Kharif 1,26.0,72.5,Aus,March,April to july,Aug,64047,40,12.0,60,85,65.0,0.5708640413836734,0.4055302143644988,0.3930040447526618,0.07454451626078579,0.6363343859653814
129959,1.211181988,Moulvibazar,Kharif 1,26.0,72.5,Aus,March,April to july,Aug,157404,40,12.0,60,85,,0.5076200516171026,0.30588058796669404,0.2298372609953658,0.1059533612549802,0.4889183454377723
447,0.8970917226,Munshiganj,Kharif 1,26.0,72.5,Aus,March,April to july,Aug,401,40,12.0,60,85,,0.4965979715632833,0.2820729865555412,0.1325143943009333,0.14397911074480804,0.521983445304389
