Area,AP Ratio,District,Season,Avg Temp,Crop Name,Transplant,Growth,Harvest,Production,Min Relative Humidity,LST_Kelvin,Soil_Moisture_mm,NDVI_Season_Std,NDVI_Season_CV,Avg_Salinity_Index,pH,Clay,Sand,Bulk_Density,CN_Ratio,pH_Suitability,Compaction_Risk,Dominant_Soil_Texture,sm_rootzone,Rootzone_Surface_Diff,Water_Availability_Cat,Heat_Stress_Days,Wind_Mean,Wind_Max,Wind_Min,Rain_Temp_Ratio,Extreme_Heat_Risk,is_extreme_Wind_Max,Yield,Temp_Range,Drought_Index,Satellite_Info_1,Satellite_Info_2,Soil_Nutrient_Index,Heavy_Rain_Event
4,0.25,Dinajpur,Rabi,21.0,Cheena,Nov,Dec to Feb,Feb to April,1,45,297.8553082967753,-2494.933807312677,0.1255841806873411,0.3123895101240381,853.0760826674298,6.01,37.14,25.3,1.28,11.14,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2035,0.0368,Moderate,0.0,1.368083333333333,7.31,0.08,4.18,Low Risk,0,0.25,8.0,0.5555555555555556,-0.4809205265205077,-0.545585234397815,-1.277515042615828,0
4,1.75,Lalmonirhat,Kharif 2,30.0,Jamrul,June,July to August,June  to September,7,70,301.2864288716698,-7492.920877059847,0.1290602255770356,0.2900229694842949,697.8417930736713,5.71,32.93,35.66,1.29,7.22,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.3061,-0.028,Optimal,0.0,1.8404878048780489,5.77,0.08,35.74,Low Risk,0,1.75,10.0,0.5,1.4764540745536818,0.1527186133736797,2.276385067585696,1
4,2.5,Netrokona,Kharif 2,30.0,Jamrul,June,July to August,June  to September,10,70,300.983105062745,-7492.921479343506,0.1490505181532676,0.4764423383061769,759.3640417479114,5.92,36.51,29.44,1.29,10.31,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.4011,-0.0002,Optimal,0.0,1.5408130081300817,5.49,0.03,50.58,Low Risk,0,2.5,10.0,0.5,-1.240524148793814,1.1165106786067385,-0.0759431695087267,1
4,2.75,Jamalpur,Kharif 2,30.0,Jamrul,June,July to August,June  to September,11,70,301.5607069722993,-7492.923506562298,0.2138921242818444,0.5974512637677739,754.8973015031213,5.78,29.99,31.6,1.28,12.56,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.3296,0.0,Optimal,0.0,1.954471544715448,6.82,0.07,39.33,Low Risk,0,2.75,10.0,0.5,0.4398321140918846,1.340439442582192,0.4183817249211348,1
4,11.0,Narsingdi,Kharif 2,30.0,Jamrul,June,July to August,June  to September,44,70,301.560318868846,-7492.915616444734,0.1480809397218583,0.3677611557643428,736.8481399688881,5.47,35.94,30.81,1.25,14.08,Acidic (Chua),Low,Loamy (Thịt/Phù Sa),0.3906,0.0046,Optimal,0.0,1.992032520325204,7.4,0.04,40.9,Low Risk,0,11.0,10.0,0.5,1.220851711769181,0.7014477541464318,-0.3222700051055954,1
4,11.75,Naogaon,Kharif 2,30.0,Jamrul,June,July to August,June  to September,47,70,301.8534952688643,-7492.914971370762,0.17633304384791,0.4003378014353128,715.3122681658049,6.47,38.6,22.11,1.32,12.26,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2827,0.0131,Optimal,4.0,2.051056910569106,7.97,0.07,27.99,Moderate Risk,0,11.75,10.0,0.5,2.0645484883258374,0.8022216042432737,-1.6238030944783033,1
4,20.5,Rajshahi,Kharif 2,30.0,Jamrul,June,July to August,June  to September,82,70,301.83871645373125,-7492.9514892145235,0.1526839228943546,0.3894293860716425,755.9178007491287,6.11,36.24,17.79,1.29,11.76,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.28,0.0131,Optimal,8.0,2.2247154471544714,8.45,0.03,27.46,Moderate Risk,0,20.5,10.0,0.5,0.4415552676198778,0.5663459358200028,-0.7103375852037501,1
4,1.25,Narail,Kharif 1,27.5,Malta,June,June to August,August to September,5,80,303.2245432698789,11.12698053736449,0.0491219934727022,0.1545653293900079,953.5573172586392,5.75,29.12,33.18,1.33,11.08,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.5516,0.1362,Optimal,15.0,1.924918032786885,6.08,0.13,73.12,Moderate Risk,0,1.25,15.0,0.4375,-1.393037787684919,-0.9634722872668596,-1.1470154767101648,1
4,6.0,Kishoreganj,Kharif 1,27.5,Malta,June,June to August,August to September,24,80,300.3053971199306,21.137417434607904,0.173393593468994,1.349851514995432,905.4467354045564,5.66,32.42,25.32,1.29,10.53,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.39,-0.0002,Optimal,42.5,2.217295081967213,6.17,0.05,53.7,High Risk,0,6.0,15.0,0.4375,-4.201686982108733,2.0812573114320854,0.0672443699865665,1
4,0.5,Khagrachari,Kharif 1,21.5,Dalim,April,No Need to Do,Throuout The Year,2,70,302.52778015570885,17.051875892082368,0.14018144256032,0.3790775086043904,845.5260138827657,5.58,32.68,28.85,1.27,10.36,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.3125,0.0286,Optimal,22.0,0.2070491803278688,0.99,0.01,42.59,High Risk,0,0.5,33.0,0.5428571428571428,2.202358237130936,1.0889741247588445,-1.7099426415489742,1
4,0.5,Sunamganj,Kharif 1,21.5,Dalim,April,No Need to Do,Throuout The Year,2,70,300.21018981220266,24.674549068253903,0.1816336852597861,0.0,1070.6503064634555,5.89,33.84,29.64,1.33,9.78,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.334,0.0115,Optimal,5.0,1.693032786885246,6.12,0.11,120.01,Moderate Risk,0,0.5,33.0,0.5428571428571428,-5.937863527961503,3.358597157831506,-1.2076847204063133,1
4,2.0,Pabna,Kharif 1,21.5,Dalim,April,No Need to Do,Throuout The Year,8,70,302.5661791269482,16.930163482791954,0.017099365629477,0.0537217447766507,947.9696019997368,5.99,39.89,19.7,1.28,13.28,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2761,0.0328,Optimal,42.5,2.4836065573770494,6.75,0.12,21.89,High Risk,0,2.0,33.0,0.5428571428571428,-1.41699828196409,-1.6070647612996571,-0.7163506146840665,1
4,7.25,Gopalganj,Kharif 1,21.5,Dalim,April,No Need to Do,Throuout The Year,29,70,302.26382433087895,12.29173482224112,0.0211936561468901,0.0575735780669454,878.6298459145404,5.59,33.11,25.11,1.25,12.8,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.713,0.2747,Optimal,42.5,2.5653278688524592,6.27,0.08,23.06,High Risk,0,7.25,33.0,0.5428571428571428,-0.0232926055962911,-1.734270073895613,1.778379570909555,1
4,7.25,Narayanganj,Kharif 1,21.5,Dalim,April,No Need to Do,Throuout The Year,29,70,302.9503114153678,16.64004425288047,0.0573974511842566,0.2063471959158542,928.5539633215813,5.64,35.04,30.21,1.3,9.76,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.3109,0.0239,Optimal,41.0,2.7607377049180326,6.78,0.13,31.49,High Risk,0,7.25,33.0,0.5428571428571428,-2.5570258417892853,-0.7016526739716957,-1.105551890387526,1
4,0.5,Kishoreganj,Kharif 1,24.0,Safeda,April,No Need to Do,Jan to March,2,60,300.3053971199306,21.137417434607904,0.173393593468994,1.349851514995432,905.4467354045564,5.66,32.42,25.32,1.29,10.53,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2053,0.0543,Moderate,42.5,2.217295081967213,6.17,0.05,53.7,High Risk,0,0.5,28.0,0.6333333333333333,-4.201686982108733,2.0812573114320854,0.0672443699865665,1
4,2.0,Munshiganj,Kharif 1,24.0,Safeda,April,No Need to Do,Jan to March,8,60,302.41762310628,14.839407407536791,0.1094906672468311,0.3881643137254902,1017.2962471629957,5.44,35.02,29.59,1.25,8.43,Acidic (Chua),Low,Loamy (Thịt/Phù Sa),0.1983,0.0491,Moderate,41.0,2.7607377049180326,6.78,0.13,31.49,High Risk,0,2.0,28.0,0.6333333333333333,-1.7820651467418769,0.5803589198711898,0.6226459636965409,1
4,7.0,Narayanganj,Kharif 1,24.0,Safeda,April,No Need to Do,Jan to March,28,60,302.9503114153678,16.64004425288047,0.0573974511842566,0.2063471959158542,928.5539633215813,5.64,35.04,30.21,1.3,9.76,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2382,0.0534,Moderate,41.0,2.7607377049180326,6.78,0.13,31.49,High Risk,0,7.0,28.0,0.6333333333333333,-2.5570258417892853,-0.7016526739716957,-1.105551890387526,1
4,13.25,Bogura,Kharif 1,24.0,Safeda,April,No Need to Do,Jan to March,53,60,302.10831469026914,21.623602122603792,0.1146683263696878,0.4253665725235102,1086.6998506354364,6.18,35.2,21.52,1.3,10.67,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.1867,0.0534,Moderate,42.5,2.442459016393443,6.82,0.06,31.2,High Risk,0,13.25,28.0,0.6333333333333333,-2.153183467701252,0.7075917008512003,-0.6760207239667326,1
4,4.0,Nilphamari,Kharif 2,30.0,Green Palmyra,April,No Need to Do,May,16,60,301.5874089181145,-7492.915606780793,0.1464585882642648,0.3120337000260089,662.4876899141161,6.0,29.14,32.45,1.31,9.41,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.1725,-0.0189,Moderate,0.0,1.7053658536585363,6.02,0.02,40.41,Low Risk,0,4.0,10.0,0.5833333333333334,1.8741481114865808,0.3401724810309678,-1.079924326687568,1
4,28.25,Coxsbazar,Kharif 2,30.0,Green Palmyra,April,No Need to Do,May,113,60,301.5489806318382,-7492.904881790653,0.1418742631706814,0.3244139622213089,639.3646638507321,6.29,39.98,17.38,1.32,13.32,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.1853,0.02,Moderate,0.0,3.3356910569105693,10.625,0.07,85.19,Low Risk,1,28.25,10.0,0.5833333333333334,2.817034293084819,0.3174098797300513,-1.3417726642562462,1
4,0.5,Munshiganj,Kharif 2,17.5,Tobacco,Oct,Nov to Feb,Feb to April,2,50,301.17602976769786,-7492.906371046176,0.1582492121376761,0.4604723678690792,780.7977452526177,5.44,35.02,29.59,1.25,8.43,Acidic (Chua),Low,Loamy (Thịt/Phù Sa),0.2391,0.0379,Moderate,0.0,2.1950406504065043,7.91,0.03,41.18,Low Risk,0,0.5,5.0,0.4,-0.0609761658491554,1.0255385705425526,0.6226459636965409,1
4,1.25,Bandarban,Kharif 2,18.0,Carrot,Oct,Nov to Feb,March,5,47,300.7425392751893,-7492.911374378091,0.1874955775464185,0.3150610288910199,481.8611171127872,5.51,29.3,36.52,1.22,9.29,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2731,0.0527,Optimal,0.0,0.0721951219512195,0.51,0.0,52.01,Low Risk,0,1.25,6.0,0.4468085106382978,5.330836872015286,0.1463323684304434,0.3442682368110966,1
4,0.5,Rangpur,Kharif 2,22.5,Motor,Oct,Nov to March,March to April,2,75,301.27579220008016,-7492.914292730132,0.1797839739104832,0.3784592287416943,655.870952011207,5.6,30.27,32.89,1.3,9.77,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2036,0.0171,Moderate,0.0,2.0784552845528457,6.67,0.1,32.61,Low Risk,0,0.5,15.0,0.4,2.441284612557812,0.9545248258594652,-2.061583229524937,1
4,2.5,Sylhet,Kharif 2,14.5,Shalgom,Sep,Oct to Nov,Nov to Feb,10,70,301.5267317521868,-7492.918013041075,0.1554601891753494,0.400172528229801,736.6644168555143,5.61,28.45,42.62,1.24,11.03,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.3662,0.0221,Optimal,2.0,1.23,5.03,0.02,58.31,Moderate Risk,0,2.5,19.0,0.3428571428571428,0.0823988617441615,0.7619553228523099,-0.2194137775898042,1
4,7.75,Narayanganj,Rabi,20.0,Palmyra Palm,Sep,Oct to Nov,Nov to Feb,31,50,299.21119398198107,-2496.45803033662,0.0533683416347991,0.1428532615928292,754.2832102206442,5.64,35.04,30.21,1.3,9.76,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.319,0.024,Optimal,0.0,1.3990833333333337,4.12,0.08,4.9,Low Risk,0,7.75,10.0,0.5,-1.7036343937284428,-1.8006302506570997,-1.105551890387526,0
4,0.25,Manikganj,Kharif 2,27.5,Gram,Aug,Sep to Oct,Nov,1,45,301.4633169495168,-7492.913171613218,0.1176340995578901,0.3289014616017305,855.2757419547362,5.77,30.4,24.41,1.3,10.8,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2912,0.0167,Optimal,0.0,2.1726016260162604,8.25,0.04,40.15,Low Risk,0,0.25,15.0,0.7777777777777778,-0.8452228526707006,-0.0361004499488505,-0.0831842507896098,1
4,0.5,Barishal,Kharif 2,27.5,Mashkalai,Aug,Sep to Oct,Nov,2,45,300.67662947410133,-7492.914969743981,0.1694881260633615,0.4265011136767834,764.8579796144244,5.73,27.75,24.02,1.27,11.53,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.4003,0.0238,Optimal,0.0,2.7213008130081304,8.09,0.1,57.23,Low Risk,0,0.5,15.0,0.7777777777777778,1.1365497553867432,0.7479803276541248,1.7433693429784514,1
5,20.8,Nilphamari,Kharif 1,25.0,Amra,June,June to August,August to September,104,60,301.97084467261857,21.96477305865558,0.1483526648896674,0.6114291643920707,859.0639445887105,6.0,29.14,32.45,1.31,9.41,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2834,-0.038,Optimal,28.0,1.8755737704918032,7.13,0.01,48.11,High Risk,0,20.8,10.0,0.5,-2.362781897304748,0.9869317372354048,-1.079924326687568,1
5,1.8,Pabna,Kharif 1,27.5,Malta,June,June to August,August to September,9,80,302.5661791269482,16.930163482791954,0.017099365629477,0.0537217447766507,947.9696019997368,5.99,39.89,19.7,1.28,13.28,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.3123,0.0106,Optimal,42.5,2.4836065573770494,6.75,0.12,21.89,High Risk,0,1.8,15.0,0.4375,-1.41699828196409,-1.6070647612996571,-0.7163506146840665,1
5,6.2,Nilphamari,Kharif 1,32.5,Taramind,February,March to April,February to May,31,50,301.97084467261857,21.96477305865558,0.1483526648896674,0.6114291643920707,859.0639445887105,6.0,29.14,32.45,1.31,9.41,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.1714,-0.0073,Moderate,28.0,1.8755737704918032,7.13,0.01,48.11,High Risk,0,6.2,15.0,0.8,-2.362781897304748,0.9869317372354048,-1.079924326687568,1
5,8.4,Thakurgaon,Kharif 1,32.5,Taramind,February,March to April,February to May,42,50,303.58118022699307,20.560762319688507,0.1461067965693867,0.4748377991669735,882.8065724035296,5.85,30.97,32.95,1.3,11.15,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2111,0.0327,Moderate,42.5,2.537540983606557,6.3,0.09,36.58,High Risk,0,8.4,15.0,0.8,-1.1769484669789103,0.7966001419483262,-0.1896617295769261,1
5,0.8,Moulvibazar,Kharif 1,21.5,Dalim,April,No Need to Do,Throuout The Year,4,70,302.4222602709799,22.24478639367362,0.0639854883669202,0.2091845343709336,771.5383544087591,6.08,32.01,29.74,1.3,7.5,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.324,0.0347,Optimal,15.0,1.5492622950819672,4.69,0.09,75.86,Moderate Risk,0,0.8,33.0,0.5428571428571428,-1.3216296123645963,-0.5877818012514098,-0.330268778472907,1
5,1.0,Chuadanga,Kharif 1,21.5,Dalim,April,No Need to Do,Throuout The Year,5,70,304.28610200715644,12.141654731308794,0.0660946330227888,0.1754264734335172,795.207891150735,6.07,38.89,18.38,1.3,13.81,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2575,0.0381,Optimal,42.5,2.6054918032786887,6.9,0.06,13.16,High Risk,0,1.0,33.0,0.5428571428571428,-0.2630075245106463,-0.9282143455531549,-0.638460036239235,1
5,2.8,Joypurhat,Kharif 1,21.5,Dalim,April,No Need to Do,Throuout The Year,14,70,302.20496483244165,21.08293404878098,0.1762633127239135,0.522148109246055,982.3190881122628,6.47,38.48,21.6,1.31,10.15,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2416,0.03,Moderate,42.5,2.2068032786885245,6.02,0.07,20.44,High Risk,0,2.8,33.0,0.5428571428571428,-0.7307167004586116,1.479762458166498,-1.912728633265285,1
5,2.8,Sirajganj,Kharif 1,21.5,Dalim,April,No Need to Do,Throuout The Year,14,70,301.4346498654085,19.1867737579304,0.055318296172112,0.285235320591688,1122.7924980279338,5.87,30.62,29.44,1.34,10.98,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2596,0.0341,Optimal,42.5,2.3401639344262297,6.82,0.09,36.24,High Risk,0,2.8,33.0,0.5428571428571428,-3.608334211948392,-0.4237402514342654,-1.0264332601421282,1
5,3.8,Dhaka,Kharif 1,21.5,Dalim,April,No Need to Do,Throuout The Year,19,70,303.3978242578981,16.50212268614741,0.0280799249476349,0.117728554756224,1029.2200406180193,5.49,40.33,25.96,1.32,11.22,Acidic (Chua),Low,Clayey (Sét),0.3022,0.0307,Optimal,42.5,2.537540983606557,6.3,0.09,36.58,High Risk,0,3.8,33.0,0.5428571428571428,-3.0356126815222337,-0.9807374626283284,-1.920032618676342,1
5,4.2,Naogaon,Kharif 1,21.5,Dalim,April,No Need to Do,Throuout The Year,21,70,303.3169795248578,18.024082781651924,0.0838175997881575,0.3323726334578993,1078.3431185309885,6.47,38.6,22.11,1.32,12.26,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2425,0.0361,Moderate,42.5,2.2068032786885245,6.02,0.07,20.44,High Risk,0,4.2,33.0,0.5428571428571428,-2.271464230690235,0.0519044574028812,-1.6238030944783033,1
5,1.6,Coxsbazar,Kharif 1,24.0,Safeda,April,No Need to Do,Jan to March,8,60,302.7392061422723,19.35311144029747,0.0384967818957059,0.1154685952854577,910.2371214032944,6.29,39.98,17.38,1.32,13.32,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.1768,0.0653,Moderate,0.0,3.1152459016393443,6.25,0.16,71.71,Low Risk,0,1.6,28.0,0.6333333333333333,-0.9380800874809676,-1.247157927772912,-1.3417726642562462,1
5,9.0,Natore,Kharif 1,24.0,Safeda,April,No Need to Do,Jan to March,45,60,302.7415704302814,17.52162262926147,0.0793888524848094,0.2413669326638752,960.0138522252588,5.91,39.91,26.47,1.28,12.53,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.1986,0.0513,Moderate,42.5,2.339508196721312,6.74,0.09,15.87,High Risk,0,9.0,28.0,0.6333333333333333,-1.3605748706341705,-0.5732960155004557,-1.025362468666997,1
5,1.0,Lakshmipur,Rabi,20.0,Ginger,Oct,Nov to March,March to April,5,60,297.955102890062,-2495.221626725127,0.0765994016067431,0.2137420331340311,709.7931444310083,5.84,38.4,24.54,1.28,9.34,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2447,0.0337,Moderate,0.0,1.5768333333333333,4.92,0.03,6.57,Low Risk,0,1.0,10.0,0.4166666666666667,0.2603561190748771,-0.9258531553628796,1.5300984434907778,0
5,1.6,Rajbari,Rabi,20.0,Ginger,Oct,Nov to March,March to April,8,60,298.9185633062771,-2492.700258565366,0.0717719028398324,0.1759609431474262,810.0591390529381,5.84,30.96,22.82,1.25,6.96,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2311,0.0518,Moderate,0.0,1.4094166666666663,4.93,0.06,5.26,Low Risk,0,1.6,10.0,0.4166666666666667,-1.0013705172492475,-1.4507545821692351,2.7198322593966857,0
5,2.0,Cumilla,Kharif 2,23.5,Oal Kachu,Sep,Oct to Dec,Dec to Feb,10,52,301.7433611481941,-7492.919316790945,0.2007749122736068,0.435940869757571,655.347146304121,5.39,36.14,26.69,1.3,11.81,Acidic (Chua),Low,Loamy (Thịt/Phù Sa),0.3077,0.0226,Optimal,0.0,1.6701626016260165,5.92,0.03,41.2,Low Risk,0,2.0,17.0,0.6153846153846154,1.7941829638023634,0.7874138216125778,-0.4337854993555278,1
5,0.6,Chapai Nawabganj,Rabi,20.0,Laushak,Sep,Oct to Nov,Nov to Feb,3,70,297.4424619890114,-2495.225140358679,0.0784917521276642,0.1829276629555555,865.6497260101954,6.15,36.38,22.19,1.28,9.18,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2312,0.027,Moderate,0.0,1.5725,5.4,0.03,3.6,Low Risk,0,0.6,10.0,0.3571428571428571,-0.105296381780986,-1.477380978515214,-1.2373109601588426,0
5,2.0,Rangamati,Rabi,20.0,Palmyra Palm,Sep,Oct to Nov,Nov to Feb,10,50,297.7417892169816,-2497.347849667983,0.0903461588642519,0.1444921418749687,510.5786573883587,5.7,32.36,27.91,1.25,11.45,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.3102,0.036,Optimal,0.0,1.6609166666666666,4.45,0.08,4.84,Low Risk,0,2.0,10.0,0.5,4.542551199913983,-1.9796682762466904,0.8144137837971759,0
5,1.2,Coxsbazar,Kharif 2,27.5,Patal,Aug,Sep to Jan,Jan to March,6,60,301.5489806318382,-7492.904881790653,0.1418742631706814,0.3244139622213089,639.3646638507321,6.29,39.98,17.38,1.32,13.32,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2708,0.0374,Optimal,0.0,3.3356910569105693,10.625,0.07,85.19,Low Risk,1,1.2,15.0,0.5833333333333334,2.817034293084819,0.3174098797300513,-1.3417726642562462,1
5,1.2,Chandpur,Kharif 2,26.5,Pineapple,Sep,Sep to May,June to Aug,6,70,300.7095173000929,-7492.925585069426,0.1578404010992369,0.4102309766753719,722.3182781172522,5.52,32.55,28.9,1.26,9.13,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.285,0.0219,Optimal,0.0,2.389512195121952,7.82,0.03,47.08,Low Risk,0,1.2,17.0,0.5,1.4506123424640165,0.4250859485221936,3.234117660762148,1
5,0.2,Kishoreganj,Kharif 2,27.5,Gram,Aug,Sep to Oct,Nov,1,45,300.87079634568363,-7492.912099655021,0.1449903018192032,0.9293452670959108,876.2439398427629,5.66,32.42,25.32,1.29,10.53,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.3678,0.0102,Optimal,0.0,1.7357723577235773,6.32,0.1,47.44,Low Risk,0,0.2,15.0,0.7777777777777778,-2.6484699233004325,1.3821875878302217,0.0672443699865665,1
5,0.4,Faridpur,Kharif 2,28.0,Arhar,Aug,Sep to Oct,Nov,2,45,301.25941133831304,-7492.916122143231,0.154787580283514,0.365197586725799,775.9917718550253,6.26,33.5,25.3,1.31,12.96,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.3949,0.0563,Optimal,0.0,2.1730081300813007,8.05,0.09,40.81,Low Risk,0,0.4,4.0,0.6666666666666666,0.9268954254205284,0.2958705473358631,-1.2197422314320323,1
6,0.6666666667,Chapai Nawabganj,Kharif 1,27.5,Kolmi Shak,March,April to Aug,Sep to Oct,4,80,303.26771067438057,13.943856314809876,0.0446760910808719,0.1382183774795698,1022.1396450060806,6.15,36.38,22.19,1.28,9.18,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2123,0.0299,Moderate,42.5,2.443032786885246,6.23,0.03,11.2,High Risk,0,0.6666666666666666,15.0,0.4375,-1.4571600151214157,-1.0952371523778948,-1.2373109601588426,1
6,0.1666666667,Feni,Rabi,31.0,Sesame,Nov,Dec to Jan,Feb,1,45,299.2692097086111,-2493.673117595814,0.0413284151831327,0.0920528408374294,793.9622601332676,5.67,35.16,25.97,1.29,12.59,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2552,0.0442,Optimal,0.0,1.37425,3.58,0.08,4.65,Low Risk,0,0.1666666666666666,8.0,0.7777777777777778,0.138183028599017,-2.2765815630411703,-0.2793896545918674,0
6,1.666666667,Gazipur,Rabi,20.5,Maize 2,Dec,Jan  to  March,April,10,50,298.570738335985,-2494.008325948728,0.0786543334033479,0.1778412362572503,656.8828317474395,5.75,32.53,28.89,1.3,12.05,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2667,0.0481,Optimal,0.0,1.2454166666666666,3.9,0.06,4.19,Low Risk,0,1.6666666666666667,13.0,0.54,-0.1443829257952829,-1.5765576826672527,-0.9146346973064116,0
6,4.5,Munshiganj,Kharif 2,30.0,Jamrul,June,July to August,June  to September,27,70,301.17602976769786,-7492.906371046176,0.1582492121376761,0.4604723678690792,780.7977452526177,5.44,35.02,29.59,1.25,8.43,Acidic (Chua),Low,Loamy (Thịt/Phù Sa),0.3157,-0.0031,Optimal,0.0,2.1950406504065043,7.91,0.03,41.18,Low Risk,0,4.5,10.0,0.5,-0.0609761658491554,1.0255385705425526,0.6226459636965409,1
6,6.666666667,Bogura,Kharif 2,30.0,Jamrul,June,July to August,June  to September,40,70,301.0697146487613,-7492.924533433408,0.2044261145515634,0.5369688427263206,788.5407535084446,6.18,35.2,21.52,1.3,10.67,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.3207,0.0144,Optimal,0.0,2.2352032520325205,7.91,0.03,32.7,Low Risk,0,6.666666666666667,10.0,0.5,1.1194801860492478,1.841999527762384,-0.6760207239667326,1
6,22.5,Panchagar,Kharif 2,30.0,Jamrul,June,July to August,June  to September,135,70,301.69961125373214,-7492.920725039061,0.1748193894600538,0.3700945299040497,603.8437038808935,5.88,30.85,26.88,1.29,10.74,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.3775,-0.0104,Optimal,0.0,1.518130081300813,4.56,0.03,49.36,Low Risk,0,20.93599935107073,10.0,0.5,2.3829364702094087,0.4833363146101811,-0.545552610126157,1
6,1.5,Lalmonirhat,Kharif 1,25.0,Amra,June,June to August,August to September,9,60,302.5260143644559,22.820917694684283,0.124540305193138,0.4664864881033327,847.766359646961,5.71,32.93,35.66,1.29,7.22,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.3061,-0.028,Optimal,17.0,2.044918032786885,6.81,0.04,57.18,High Risk,0,1.5,10.0,0.5,-2.4172665976083603,0.517147864720757,2.276385067585696,1
6,1.333333333,Coxsbazar,Kharif 1,21.5,Dalim,April,No Need to Do,Throuout The Year,8,70,302.7392061422723,19.35311144029747,0.0384967818957059,0.1154685952854577,910.2371214032944,6.29,39.98,17.38,1.32,13.32,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2691,0.0277,Optimal,0.0,3.1152459016393443,6.25,0.16,71.71,Low Risk,0,1.3333333333333333,33.0,0.5428571428571428,-0.9380800874809676,-1.247157927772912,-1.3417726642562462,1
