Khu vực,Tiểu bang,Lượng mưa trung bình,Nhiệt độ trung bình của năm,Tỷ lệ đất được tưới tiêu,Tổng lượng phân bón tiêu thụ trong năm,Loại cây ở khu vực đó,Năng suất trung bình của khu vực
Mangalore,Karnataka,3360.0,27.0,Drip,0.0,Cashew,4279.0
Mangalore,Karnataka,3605.4,27.0,Drip,0.0,Cashew,4167.0
Mangalore,Karnataka,3605.4,27.2,Drip,0.0,Cashew,4479.0
Mangalore,Karnataka,3605.4,27.2,Drip,0.0,Cashew,3699.0
Mangalore,Karnataka,3512.4,27.2,Drip,0.0,Cashew,4904.0
Mangalore,Karnataka,3512.4,27.0,Drip,0.0,Cashew,2821.0
Mangalore,Karnataka,3512.4,27.0,Drip,0.0,Cashew,3472.0
Mangalore,Karnataka,3296.0,27.0,Drip,0.0,Coconut,3647.0
Mangalore,Karnataka,3296.0,27.0,Drip,0.0,Coconut,393.0
Mangalore,Karnataka,3296.0,27.0,Drip,0.0,Coconut,167.0
Kodagu,Karnataka,3550.0,27.0,Drip,0.0,Coconut,71.0
Kodagu,Karnataka,3550.0,27.2,Drip,0.0,Coconut,52.0
Kodagu,Karnataka,3550.0,27.2,Drip,0.0,Coconut,2570.0
Kodagu,Karnataka,3654.0,27.1,Drip,0.0,Coconut,1402.0
Kasaragodu,Karnataka,3105.0,38.0,Drip,0.0,Ginger,792.0
Kasaragodu,Karnataka,2903.1,128.0,Basin,0.0,Ginger,804.0
Raichur,Karnataka,2996.6,131.0,Drip,0.0,Coconut,792.0
Raichur,Karnataka,3522.8,134.0,Drip,0.0,Coconut,338.0
Raichur,Karnataka,3729.8,137.0,Drip,0.0,Coconut,404.0
Raichur,Karnataka,2746.2,140.0,Drip,0.0,Coconut,343.0
Raichur,Karnataka,3360.0,143.0,Drip,0.0,Coconut,336.0
Raichur,Karnataka,3605.4,146.0,Drip,0.0,Coconut,316.0
Raichur,Karnataka,3512.4,149.0,Drip,0.0,Coconut,382.0
Gulbarga,Karnataka,3296.0,152.0,Drip,0.0,Coconut,231.0
Gulbarga,Karnataka,3550.0,155.0,Drip,0.0,Coconut,221.0
Gulbarga,Karnataka,3654.0,158.0,Drip,0.0,Coconut,291.0
Gulbarga,Karnataka,3105.0,167.0,Drip,0.0,Coconut,8954.0
Gulbarga,Karnataka,3105.0,169.0,Drip,0.0,Coconut,9230.0
Gulbarga,Karnataka,3522.8,178.0,Basin,0.0,Coconut,114.0
Gulbarga,Karnataka,3522.8,179.0,Basin,0.0,Coconut,3.0
Gulbarga,Karnataka,3522.8,180.0,Basin,0.0,Coconut,95.0
Gulbarga,Karnataka,2903.1,181.0,Basin,0.0,Coconut,19.0
Gulbarga,Karnataka,2903.1,182.0,Basin,0.0,Coconut,54.0
Gulbarga,Karnataka,2903.1,183.0,Basin,0.0,Coconut,13.0
Gulbarga,Karnataka,2996.6,184.0,Basin,0.0,Coconut,123.0
Gulbarga,Karnataka,2996.6,185.0,Basin,0.0,Coconut,19.0
Gulbarga,Karnataka,2996.6,186.0,Basin,0.0,Coconut,32.0
Gulbarga,Karnataka,3522.8,187.0,Basin,0.0,Coconut,8.0
Gulbarga,Karnataka,3522.8,188.0,Basin,0.0,Coconut,50.0
Gulbarga,Karnataka,3522.8,189.0,Basin,0.0,Coconut,10.0
Gulbarga,Karnataka,3729.8,190.0,Basin,0.0,Coconut,29.0
Gulbarga,Karnataka,3729.8,191.0,Basin,0.0,Coconut,44.0
Gulbarga,Karnataka,3729.8,192.0,Basin,0.0,Coconut,33.0
Gulbarga,Karnataka,2746.2,193.0,Basin,0.0,Coconut,14.0
Gulbarga,Karnataka,2746.2,194.0,Basin,0.0,Coconut,56.0
Gulbarga,Karnataka,2746.2,195.0,Basin,0.0,Coconut,26.0
Gulbarga,Karnataka,3360.0,196.0,Basin,0.0,Coconut,98.0
Gulbarga,Karnataka,3360.0,197.0,Basin,0.0,Coconut,3.0
Gulbarga,Karnataka,3654.0,213.0,Basin,0.0,Coconut,2783.0
Gulbarga,Karnataka,3105.0,220.0,Spray,0.0,Coconut,880.0
Gulbarga,Karnataka,3105.0,221.0,Spray,0.0,Coconut,770.0
Gulbarga,Karnataka,3105.0,222.0,Spray,0.0,Coconut,395.0
Gulbarga,Karnataka,2903.1,27.0,Spray,0.0,Coconut,121.0
Gulbarga,Karnataka,2903.1,27.0,Spray,0.0,Coconut,103.0
Gulbarga,Karnataka,2903.1,27.0,Spray,0.0,Coconut,71.0
Gulbarga,Karnataka,2996.6,27.2,Spray,0.0,Coconut,3961.0
Gulbarga,Karnataka,2996.6,27.2,Spray,0.0,Coconut,4247.0
Gulbarga,Karnataka,2996.6,27.2,Spray,0.0,Coconut,3290.0
Gulbarga,Karnataka,3522.8,27.0,Spray,0.0,Coconut,3138.0
Gulbarga,Karnataka,3522.8,27.0,Spray,0.0,Coconut,3423.0
Gulbarga,Karnataka,3522.8,27.0,Spray,0.0,Coconut,3899.0
Gulbarga,Karnataka,2903.1,27.0,Spray,0.0,Coconut,4015.0
Gulbarga,Karnataka,2903.1,27.0,Spray,0.0,Coconut,4279.0
Gulbarga,Karnataka,2903.1,27.0,Spray,0.0,Coconut,4167.0
Gulbarga,Karnataka,2996.6,27.2,Spray,0.0,Coconut,4479.0
Gulbarga,Karnataka,2996.6,27.2,Spray,0.0,Coconut,3699.0
Gulbarga,Karnataka,2996.6,27.2,Spray,0.0,Coconut,4904.0
Gulbarga,Karnataka,3522.8,27.1,Spray,0.0,Coconut,2821.0
Gulbarga,Karnataka,3522.8,27.1,Spray,0.0,Coconut,3472.0
Gulbarga,Karnataka,3522.8,27.1,Spray,0.0,Coconut,3647.0
Gulbarga,Karnataka,3729.8,26.8,Spray,0.0,Coconut,393.0
Gulbarga,Karnataka,3729.8,26.8,Spray,0.0,Coconut,167.0
Gulbarga,Karnataka,3729.8,26.8,Spray,0.0,Coconut,71.0
Gulbarga,Karnataka,2746.2,37.0,Spray,0.0,Coconut,52.0
Gulbarga,Karnataka,2746.2,37.0,Spray,0.0,Coconut,12.0
Gulbarga,Karnataka,2746.2,37.0,Spray,0.0,Coconut,51.0
Gulbarga,Karnataka,3360.0,38.0,Spray,0.0,Coconut,61.0
Gulbarga,Karnataka,3360.0,38.0,Spray,0.0,Coconut,67.0
Gulbarga,Karnataka,3360.0,38.0,Spray,0.0,Coconut,62.0
Gulbarga,Karnataka,3605.4,39.0,Spray,0.0,Coconut,32.0
Gulbarga,Karnataka,3605.4,39.0,Spray,0.0,Coconut,22.0
Gulbarga,Karnataka,3605.4,39.0,Spray,0.0,Coconut,25.0
Gulbarga,Karnataka,3512.4,40.0,Spray,0.0,Coconut,4.0
Madikeri,Karnataka,3512.4,40.0,Spray,0.0,Coconut,9.0
Madikeri,Karnataka,3512.4,40.0,Spray,0.0,Coconut,12.0
Madikeri,Karnataka,3296.0,41.0,Spray,0.0,Coconut,2089.0
Madikeri,Karnataka,3296.0,41.0,Spray,0.0,Coconut,2810.0
Madikeri,Karnataka,3296.0,41.0,Spray,0.0,Coconut,841.0
Madikeri,Karnataka,3550.0,42.0,Spray,0.0,Coconut,3550.0
Madikeri,Karnataka,3550.0,42.0,Drip,0.0,Cocoa,109.0
Madikeri,Karnataka,3550.0,42.0,Drip,0.0,Cocoa,3368.0
Madikeri,Karnataka,3654.0,43.0,Drip,0.0,Cocoa,3671.0
Madikeri,Karnataka,3654.0,43.0,Drip,0.0,Cocoa,2404.0
Madikeri,Karnataka,3654.0,27.0,Drip,0.0,Cocoa,2805.0
Madikeri,Karnataka,2903.1,27.0,Drip,0.0,Coffee,874.0
Madikeri,Karnataka,2903.1,27.0,Drip,0.0,Coffee,592.0
Madikeri,Karnataka,2903.1,27.0,Drip,0.0,Coffee,864.0
Madikeri,Karnataka,2996.6,27.2,Drip,0.0,Coffee,5373.0
Madikeri,Karnataka,2996.6,27.2,Drip,0.0,Coffee,6589.0
Madikeri,Karnataka,2996.6,27.2,Drip,0.0,Cardamum,5107.0
Hassan,Karnataka,3522.8,27.1,Drip,0.0,Cardamum,5518.0
Hassan,Karnataka,3522.8,27.1,Drip,0.0,Cardamum,4912.0
Hassan,Karnataka,3522.8,27.1,Drip,0.0,Cardamum,3830.0
Hassan,Karnataka,2903.1,26.8,Drip,0.0,Cardamum,4.0
Hassan,Karnataka,2903.1,26.8,Drip,0.0,Cardamum,9.0
Hassan,Karnataka,2903.1,26.8,Drip,0.0,Cardamum,12.0
Hassan,Karnataka,2996.6,37.0,Drip,0.0,Cardamum,2089.0
Hassan,Karnataka,2996.6,37.0,Drip,0.0,Cardamum,2810.0
Hassan,Karnataka,2996.6,37.0,Drip,0.0,Cardamum,841.0
Hassan,Karnataka,3522.8,38.0,Drip,0.0,Cardamum,3550.0
Hassan,Karnataka,3522.8,38.0,Drip,0.0,Cardamum,109.0
Hassan,Karnataka,3522.8,38.0,Drip,0.0,Cardamum,3368.0
Hassan,Karnataka,3729.8,39.0,Drip,0.0,Cardamum,3671.0
Hassan,Karnataka,3729.8,39.0,Drip,0.0,Cardamum,2404.0
Hassan,Karnataka,3729.8,39.0,Drip,0.0,Pepper,2805.0
Hassan,Karnataka,2746.2,40.0,Drip,0.0,Pepper,2331.0
Hassan,Karnataka,2746.2,40.0,Drip,0.0,Pepper,2088.0
Hassan,Karnataka,2746.2,27.0,Drip,0.0,Pepper,2628.0
Hassan,Karnataka,3360.0,27.0,Drip,0.0,Pepper,1939.0
Hassan,Karnataka,3360.0,27.0,Drip,0.0,Pepper,1871.0
Hassan,Karnataka,3360.0,27.0,Drip,0.0,Pepper,1868.0
Hassan,Karnataka,2903.1,27.2,Basin,0.0,Pepper,1901.0
Hassan,Karnataka,2903.1,27.2,Basin,0.0,Pepper,972.0
Hassan,Karnataka,2996.6,27.0,Basin,0.0,Pepper,874.0
Hassan,Karnataka,2996.6,27.0,Basin,0.0,Pepper,592.0
Hassan,Karnataka,2996.6,27.0,Basin,0.0,Pepper,864.0
Hassan,Karnataka,3522.8,27.0,Basin,0.0,Arecanut,5373.0
Hassan,Karnataka,3522.8,27.0,Basin,0.0,Arecanut,6589.0
Hassan,Karnataka,3522.8,27.0,Basin,0.0,Arecanut,5107.0
Hassan,Karnataka,2746.2,27.2,Basin,0.0,Arecanut,5518.0
Hassan,Karnataka,2746.2,27.2,Basin,0.0,Arecanut,4912.0
Hassan,Karnataka,3360.0,27.2,Basin,0.0,Arecanut,3830.0
Hassan,Karnataka,3360.0,27.1,Basin,0.0,Arecanut,4.0
Hassan,Karnataka,3360.0,27.1,Basin,0.0,Arecanut,9.0
Hassan,Karnataka,3605.4,27.1,Basin,0.0,Arecanut,12.0
Hassan,Karnataka,3605.4,26.8,Basin,0.0,Arecanut,2089.0
Hassan,Karnataka,3605.4,26.8,Basin,0.0,Arecanut,2810.0
Hassan,Karnataka,3512.4,26.8,Basin,0.0,Arecanut,841.0
Hassan,Karnataka,3512.4,37.0,Basin,0.0,Arecanut,3550.0
Hassan,Karnataka,3512.4,37.0,Basin,0.0,Arecanut,109.0
Hassan,Karnataka,3296.0,37.0,Basin,0.0,Arecanut,3368.0
Hassan,Karnataka,3296.0,38.0,Basin,0.0,Ginger,3671.0
Hassan,Karnataka,3296.0,38.0,Basin,0.0,Ginger,2404.0
Hassan,Karnataka,3550.0,38.0,Basin,0.0,Ginger,2805.0
Hassan,Karnataka,3550.0,39.0,Basin,0.0,Ginger,2331.0
Hassan,Karnataka,3550.0,39.0,Basin,0.0,Ginger,2088.0
Hassan,Karnataka,3654.0,39.0,Basin,0.0,Ginger,2628.0
Hassan,Karnataka,3654.0,40.0,Basin,0.0,Ginger,1939.0
Hassan,Karnataka,3654.0,40.0,Basin,0.0,Ginger,1871.0
Hassan,Karnataka,3105.0,42.0,Basin,0.0,Ginger,874.0
Hassan,Karnataka,3105.0,43.0,Basin,0.0,Tea,592.0
Hassan,Karnataka,3105.0,43.0,Basin,0.0,Tea,864.0
Hassan,Karnataka,2903.1,27.0,Basin,0.0,Tea,5107.0
Hassan,Karnataka,2903.1,27.0,Basin,0.0,Tea,5518.0
Hassan,Karnataka,2903.1,27.0,Spray,0.0,Tea,4912.0
Hassan,Karnataka,2996.6,27.0,Spray,0.0,Tea,3830.0
Hassan,Karnataka,2996.6,27.2,Spray,0.0,Tea,2783.0
Hassan,Karnataka,3522.8,27.2,Spray,0.0,Tea,1533.0
Hassan,Karnataka,3522.8,27.0,Spray,0.0,Tea,1647.0
Hassan,Karnataka,3522.8,27.0,Spray,0.0,Tea,975.0
Hassan,Karnataka,2903.1,27.0,Spray,0.0,Tea,2.0
Hassan,Karnataka,2903.1,27.0,Spray,0.0,Tea,836.0
Hassan,Karnataka,2903.1,27.0,Spray,0.0,Paddy,806.0
Hassan,Karnataka,2996.6,27.0,Spray,0.0,Paddy,880.0
Hassan,Karnataka,2996.6,27.2,Spray,0.0,Paddy,395.0
Hassan,Karnataka,3522.8,27.2,Spray,0.0,Paddy,187.0
Hassan,Karnataka,3522.8,27.1,Spray,0.0,Paddy,187.0
Hassan,Karnataka,3522.8,27.1,Spray,0.0,Paddy,121.0
Hassan,Karnataka,3729.8,27.1,Spray,0.0,Paddy,103.0
Hassan,Karnataka,3729.8,26.8,Spray,0.0,Paddy,71.0
Hassan,Karnataka,3729.8,26.8,Spray,0.0,Paddy,3961.0
Hassan,Karnataka,2746.2,26.8,Spray,0.0,Paddy,4247.0
Hassan,Karnataka,2746.2,37.0,Spray,0.0,Paddy,3290.0
Hassan,Karnataka,2746.2,37.0,Spray,0.0,Paddy,3138.0
Hassan,Karnataka,3360.0,37.0,Spray,0.0,Paddy,3423.0
Hassan,Karnataka,3360.0,38.0,Spray,0.0,Paddy,3899.0
Hassan,Karnataka,3360.0,38.0,Spray,0.0,Groundnut,4015.0
Hassan,Karnataka,3605.4,38.0,Spray,0.0,Groundnut,4279.0
Hassan,Karnataka,3605.4,39.0,Spray,0.0,Groundnut,4167.0
Hassan,Karnataka,3605.4,39.0,Spray,0.0,Groundnut,4479.0
Hassan,Karnataka,3512.4,39.0,Spray,0.0,Groundnut,3699.0
Hassan,Karnataka,3512.4,40.0,Spray,0.0,Groundnut,4904.0
Hassan,Karnataka,3512.4,40.0,Spray,0.0,Groundnut,2821.0
Hassan,Karnataka,3296.0,40.0,Spray,0.0,Groundnut,3472.0
Hassan,Karnataka,3296.0,41.0,Spray,0.0,Groundnut,3647.0
Hassan,Karnataka,3296.0,41.0,Spray,0.0,Groundnut,393.0
Hassan,Karnataka,3550.0,41.0,Spray,0.0,Groundnut,167.0
Hassan,Karnataka,3550.0,42.0,Spray,0.0,Groundnut,71.0
Hassan,Karnataka,3550.0,42.0,Spray,0.0,Groundnut,52.0
Hassan,Karnataka,3654.0,43.0,Spray,0.0,Groundnut,2783.0
Hassan,Karnataka,3654.0,27.0,Spray,0.0,Blackgram,1533.0
Hassan,Karnataka,3105.0,27.2,Drip,0.0,Blackgram,770.0
Hassan,Karnataka,3105.0,27.2,Drip,0.0,Blackgram,395.0
Hassan,Karnataka,3105.0,27.0,Drip,0.0,Blackgram,187.0
Hassan,Karnataka,2903.1,27.0,Drip,0.0,Blackgram,103.0
Hassan,Karnataka,2903.1,27.0,Drip,0.0,Blackgram,71.0
Hassan,Karnataka,2903.1,27.0,Drip,0.0,Blackgram,3961.0
Hassan,Karnataka,2996.6,27.2,Drip,0.0,Cashew,4247.0
Hassan,Karnataka,2996.6,27.2,Drip,0.0,Cashew,3290.0
Hassan,Karnataka,2996.6,27.2,Drip,0.0,Cashew,3138.0
Hassan,Karnataka,3522.8,27.1,Drip,0.0,Cashew,3423.0
Hassan,Karnataka,3522.8,27.1,Drip,0.0,Cashew,3899.0
Hassan,Karnataka,3522.8,27.1,Drip,0.0,Cashew,4015.0
Hassan,Karnataka,2903.1,26.8,Drip,0.0,Cashew,4279.0
Hassan,Karnataka,2903.1,26.8,Drip,0.0,Cashew,4167.0
Mangalore,Karnataka,2903.1,26.8,Drip,0.0,Cashew,4479.0
Mangalore,Karnataka,2996.6,37.0,Drip,0.0,Cashew,3699.0
Mangalore,Karnataka,2996.6,37.0,Drip,0.0,Cashew,4904.0
Mangalore,Karnataka,2996.6,37.0,Drip,0.0,Cashew,2821.0
Mangalore,Karnataka,3522.8,38.0,Drip,0.0,Cashew,3472.0
Mangalore,Karnataka,3522.8,38.0,Drip,0.0,Cashew,3647.0
Mangalore,Karnataka,3522.8,38.0,Drip,0.0,Cashew,393.0
Mangalore,Karnataka,3729.8,39.0,Drip,0.0,Coconut,167.0
Mangalore,Karnataka,3729.8,39.0,Drip,0.0,Coconut,71.0
Mangalore,Karnataka,3729.8,39.0,Drip,0.0,Coconut,52.0
Mangalore,Karnataka,2746.2,40.0,Drip,0.0,Coconut,2570.0
Mangalore,Karnataka,3360.0,41.0,Drip,0.0,Coconut,1402.0
Mangalore,Karnataka,3605.4,42.0,Drip,0.0,Coconut,1132.0
Kodagu,Karnataka,2903.1,43.0,Drip,0.0,Coconut,804.0
Kodagu,Karnataka,2996.6,129.0,Drip,0.0,Coconut,792.0
Kodagu,Karnataka,3522.8,131.0,Drip,0.0,Ginger,2570.0
Kodagu,Karnataka,3729.8,134.0,Basin,0.0,Ginger,1402.0
Kodagu,Karnataka,2746.2,137.0,Basin,0.0,Ginger,1132.0
Kodagu,Karnataka,3360.0,140.0,Basin,0.0,Ginger,804.0
Kodagu,Karnataka,3605.4,143.0,Basin,0.0,Ginger,792.0
Kodagu,Karnataka,3512.4,27.0,Drip,0.0,Coconut,338.0
Kodagu,Karnataka,3296.0,27.0,Drip,0.0,Coconut,404.0
Kodagu,Karnataka,3550.0,27.2,Drip,0.0,Coconut,343.0
Mysuru,Karnataka,3654.0,27.0,Drip,0.0,Coconut,336.0
Mysuru,Karnataka,3105.0,27.1,Drip,0.0,Coconut,231.0
Mysuru,Karnataka,2903.1,26.8,Drip,0.0,Coconut,221.0
Mysuru,Karnataka,2996.6,37.0,Drip,0.0,Coconut,291.0
Mysuru,Karnataka,3296.0,38.0,Drip,0.0,Coconut,283.0
Mysuru,Karnataka,3550.0,39.0,Drip,0.0,Coconut,7157.0
Mysuru,Karnataka,3550.0,39.0,Drip,0.0,Coconut,8700.0
Mysuru,Karnataka,3654.0,40.0,Drip,0.0,Coconut,8838.0
Mysuru,Karnataka,3654.0,40.0,Drip,0.0,Coconut,8954.0
Mysuru,Karnataka,2903.1,27.0,Basin,0.0,Coconut,3.0
Mysuru,Karnataka,2903.1,27.0,Basin,0.0,Coconut,95.0
Mysuru,Karnataka,2903.1,27.0,Basin,0.0,Coconut,19.0
Mysuru,Karnataka,2996.6,27.0,Basin,0.0,Coconut,54.0
Mysuru,Karnataka,2996.6,27.2,Basin,0.0,Coconut,13.0
Mysuru,Karnataka,2996.6,27.2,Basin,0.0,Coconut,123.0
Mysuru,Karnataka,2903.1,27.2,Basin,0.0,Coconut,19.0
Mysuru,Karnataka,2903.1,27.0,Basin,0.0,Coconut,32.0
Mysuru,Karnataka,2903.1,27.0,Basin,0.0,Coconut,8.0
Mysuru,Karnataka,2996.6,27.0,Basin,0.0,Coconut,50.0
Mysuru,Karnataka,2996.6,27.0,Basin,0.0,Coconut,10.0
Mysuru,Karnataka,2996.6,27.0,Basin,0.0,Coconut,29.0
Mysuru,Karnataka,3522.8,27.0,Basin,0.0,Coconut,44.0
Mysuru,Karnataka,3522.8,27.2,Basin,0.0,Coconut,33.0
Mysuru,Karnataka,3522.8,27.2,Basin,0.0,Coconut,14.0
Mysuru,Karnataka,3729.8,27.2,Basin,0.0,Coconut,56.0
Mysuru,Karnataka,3729.8,27.1,Basin,0.0,Coconut,26.0
Mysuru,Karnataka,3729.8,27.1,Basin,0.0,Coconut,98.0
Mysuru,Karnataka,2746.2,27.1,Basin,0.0,Coconut,3.0
Kasaragodu,Karnataka,3550.0,41.0,Basin,0.0,Coconut,2783.0
Kasaragodu,Karnataka,3550.0,41.0,Basin,0.0,Coconut,1533.0
Kasaragodu,Karnataka,3654.0,41.0,Basin,0.0,Coconut,1647.0
Kasaragodu,Karnataka,3654.0,42.0,Basin,0.0,Coconut,975.0
Kasaragodu,Karnataka,3654.0,42.0,Basin,0.0,Coconut,2.0
Kasaragodu,Karnataka,3105.0,27.0,Spray,0.0,Coconut,187.0
Kasaragodu,Karnataka,3105.0,27.0,Spray,0.0,Coconut,121.0
Kasaragodu,Karnataka,3105.0,27.2,Spray,0.0,Coconut,103.0
Raichur,Karnataka,2903.1,27.0,Spray,0.0,Coconut,4247.0
Raichur,Karnataka,2903.1,27.0,Spray,0.0,Coconut,3290.0
Raichur,Karnataka,2903.1,27.0,Spray,0.0,Coconut,3138.0
Raichur,Karnataka,2996.6,27.0,Spray,0.0,Coconut,3423.0
Raichur,Karnataka,2996.6,27.0,Spray,0.0,Coconut,3899.0
Raichur,Karnataka,2996.6,27.0,Spray,0.0,Coconut,4015.0
Raichur,Karnataka,3522.8,27.2,Spray,0.0,Coconut,4279.0
Raichur,Karnataka,3522.8,27.2,Spray,0.0,Coconut,4167.0
Raichur,Karnataka,3522.8,27.2,Spray,0.0,Coconut,4479.0
Raichur,Karnataka,3729.8,27.1,Spray,0.0,Coconut,3699.0
Raichur,Karnataka,3729.8,27.1,Spray,0.0,Coconut,4904.0
Raichur,Karnataka,3729.8,27.1,Spray,0.0,Coconut,2821.0
Raichur,Karnataka,2746.2,26.8,Spray,0.0,Coconut,3472.0
Raichur,Karnataka,2746.2,26.8,Spray,0.0,Coconut,3647.0
Raichur,Karnataka,2746.2,26.8,Spray,0.0,Coconut,393.0
Raichur,Karnataka,3360.0,37.0,Spray,0.0,Coconut,167.0
Raichur,Karnataka,3360.0,37.0,Spray,0.0,Coconut,71.0
Raichur,Karnataka,3360.0,37.0,Spray,0.0,Coconut,52.0
Raichur,Karnataka,3605.4,38.0,Spray,0.0,Coconut,12.0
Raichur,Karnataka,3605.4,38.0,Spray,0.0,Coconut,51.0
Raichur,Karnataka,3605.4,38.0,Spray,0.0,Coconut,61.0
Raichur,Karnataka,3512.4,39.0,Spray,0.0,Coconut,67.0
Raichur,Karnataka,3512.4,39.0,Spray,0.0,Coconut,62.0
Raichur,Karnataka,3512.4,39.0,Spray,0.0,Coconut,32.0
Raichur,Karnataka,3296.0,40.0,Spray,0.0,Coconut,22.0
Raichur,Karnataka,3296.0,40.0,Spray,0.0,Coconut,25.0
Raichur,Karnataka,3296.0,40.0,Spray,0.0,Coconut,4.0
Raichur,Karnataka,3550.0,41.0,Spray,0.0,Coconut,9.0
Raichur,Karnataka,3550.0,41.0,Spray,0.0,Coconut,12.0
Gulbarga,Karnataka,3550.0,41.0,Spray,0.0,Coconut,2089.0
Gulbarga,Karnataka,3654.0,42.0,Spray,0.0,Coconut,2810.0
Gulbarga,Karnataka,3654.0,42.0,Spray,0.0,Coconut,841.0
Gulbarga,Karnataka,3654.0,42.0,Spray,0.0,Coconut,3550.0
Gulbarga,Karnataka,2903.1,129.0,Drip,0.0,Cocoa,2404.0
Gulbarga,Karnataka,2903.1,130.0,Drip,0.0,Cocoa,2805.0
Gulbarga,Karnataka,2903.1,131.0,Drip,0.0,Cocoa,2331.0
Gulbarga,Karnataka,2996.6,132.0,Drip,0.0,Cocoa,2088.0
Gulbarga,Karnataka,2996.6,133.0,Drip,0.0,Cocoa,2628.0
Gulbarga,Karnataka,2996.6,134.0,Drip,0.0,Coffee,1939.0
Gulbarga,Karnataka,3522.8,135.0,Drip,0.0,Coffee,1871.0
Gulbarga,Karnataka,3522.8,136.0,Drip,0.0,Coffee,1868.0
Gulbarga,Karnataka,3729.8,140.0,Drip,0.0,Coffee,1901.0
Gulbarga,Karnataka,2746.2,141.0,Drip,0.0,Coffee,972.0
Gulbarga,Karnataka,2746.2,142.0,Drip,0.0,Coffee,874.0
Gulbarga,Karnataka,2746.2,143.0,Drip,0.0,Coffee,592.0
Gulbarga,Karnataka,3360.0,144.0,Drip,0.0,Coffee,864.0
Gulbarga,Karnataka,3360.0,27.0,Drip,0.0,Coffee,5373.0
Gulbarga,Karnataka,3360.0,27.0,Drip,0.0,Coffee,6589.0
Gulbarga,Karnataka,3605.4,27.0,Drip,0.0,Coffee,5107.0
Gulbarga,Karnataka,3605.4,27.0,Drip,0.0,Coffee,5518.0
Gulbarga,Karnataka,3605.4,27.0,Drip,0.0,Cardamum,4912.0
Gulbarga,Karnataka,3512.4,27.0,Drip,0.0,Cardamum,3830.0
Gulbarga,Karnataka,3512.4,27.2,Drip,0.0,Cardamum,4.0
Gulbarga,Karnataka,3512.4,27.2,Drip,0.0,Cardamum,9.0
Gulbarga,Karnataka,3296.0,27.2,Drip,0.0,Cardamum,12.0
Gulbarga,Karnataka,3296.0,27.0,Drip,0.0,Cardamum,2089.0
Gulbarga,Karnataka,3296.0,27.0,Drip,0.0,Cardamum,2810.0
Gulbarga,Karnataka,3550.0,27.0,Drip,0.0,Cardamum,841.0
Gulbarga,Karnataka,3550.0,27.0,Drip,0.0,Cardamum,3550.0
Gulbarga,Karnataka,3550.0,27.0,Drip,0.0,Cardamum,109.0
Madikeri,Karnataka,3654.0,27.0,Drip,0.0,Cardamum,3368.0
Madikeri,Karnataka,3654.0,27.2,Drip,0.0,Cardamum,3671.0
Madikeri,Karnataka,3654.0,27.2,Drip,0.0,Cardamum,2404.0
Madikeri,Karnataka,3105.0,26.8,Drip,0.0,Pepper,1868.0
Madikeri,Karnataka,2903.1,38.0,Basin,0.0,Pepper,972.0
Madikeri,Karnataka,2903.1,38.0,Basin,0.0,Pepper,874.0
Madikeri,Karnataka,2903.1,39.0,Basin,0.0,Pepper,592.0
Madikeri,Karnataka,2996.6,39.0,Basin,0.0,Pepper,864.0
Madikeri,Karnataka,2996.6,39.0,Basin,0.0,Pepper,5373.0
Madikeri,Karnataka,2996.6,40.0,Basin,0.0,Pepper,6589.0
Madikeri,Karnataka,3522.8,40.0,Basin,0.0,Arecanut,5107.0
Madikeri,Karnataka,3522.8,40.0,Basin,0.0,Arecanut,5518.0
Madikeri,Karnataka,3522.8,41.0,Basin,0.0,Arecanut,4912.0
Madikeri,Karnataka,3729.8,41.0,Basin,0.0,Arecanut,3830.0
Madikeri,Karnataka,3729.8,41.0,Basin,0.0,Arecanut,4.0
Madikeri,Karnataka,3729.8,42.0,Basin,0.0,Arecanut,9.0
Madikeri,Karnataka,2746.2,42.0,Basin,0.0,Arecanut,12.0
Madikeri,Karnataka,2746.2,42.0,Basin,0.0,Arecanut,2089.0
Madikeri,Karnataka,2746.2,43.0,Basin,0.0,Arecanut,2810.0
Madikeri,Karnataka,3360.0,43.0,Basin,0.0,Arecanut,841.0
Chikmangaluru,Karnataka,3360.0,27.0,Basin,0.0,Arecanut,3550.0
Chikmangaluru,Karnataka,3360.0,27.0,Basin,0.0,Arecanut,109.0
Chikmangaluru,Karnataka,3605.4,27.0,Basin,0.0,Arecanut,3368.0
Chikmangaluru,Karnataka,3605.4,27.0,Basin,0.0,Arecanut,3671.0
Chikmangaluru,Karnataka,3605.4,27.0,Basin,0.0,Arecanut,2404.0
Chikmangaluru,Karnataka,3512.4,27.0,Basin,0.0,Ginger,2805.0
Chikmangaluru,Karnataka,3512.4,27.2,Basin,0.0,Ginger,2331.0
Chikmangaluru,Karnataka,3512.4,27.2,Basin,0.0,Ginger,2088.0
Chikmangaluru,Karnataka,3296.0,27.2,Basin,0.0,Ginger,2628.0
Chikmangaluru,Karnataka,3296.0,27.0,Basin,0.0,Ginger,1939.0
Chikmangaluru,Karnataka,3296.0,27.0,Basin,0.0,Ginger,1871.0
Chikmangaluru,Karnataka,3550.0,27.0,Basin,0.0,Ginger,1868.0
Chikmangaluru,Karnataka,3654.0,27.2,Basin,0.0,Ginger,1901.0
Chikmangaluru,Karnataka,3654.0,27.2,Basin,0.0,Ginger,972.0
